GEL-Bone_SoftTissue_common_SBS127	GEL-Bone_SoftTissue_common_SBS8	GEL-Bone_SoftTissue_common_SBS122	GEL-Bone_SoftTissue_common_SBS1	GEL-Bone_SoftTissue_common_SBS100	GEL-Bone_SoftTissue_common_SBS5	GEL-Bone_SoftTissue_common_SBS18	GEL-Bone_SoftTissue_common_SBS13	GEL-Bone_SoftTissue_common_SBS3	GEL-Bone_SoftTissue_common_SBS17	GEL-Bone_SoftTissue_rare_SBS7a	GEL-Bone_SoftTissue_rare_SBS124_a	GEL-Bone_SoftTissue_rare_SBS31	GEL-Bone_SoftTissue_rare_SBS30	GEL-Bone_SoftTissue_rare_SBS57	GEL-Bone_SoftTissue_rare_SBS44	GEL-Bone_SoftTissue_rare_SBS26	GEL-Bone_SoftTissue_rare_SBS108	GEL-Bone_SoftTissue_rare_SBS124_b	GEL-Bone_SoftTissue_rare_SBS135	GEL-Bone_SoftTissue_rare_SBS5+8	GEL-Bone_SoftTissue_rare_SBS96	GEL-Bone_SoftTissue_rare_SBS129	GEL-Bone_SoftTissue_rare_SBS117	unassigned
GEL-2071318-11	0	349.343503937008	366.860728346457	584.074311023622	306.801673228347	255.250984251969	276.271653543307	309.804625984252	0	368.362204724409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234.230314960629
GEL-2850163-11	894.252651362599	0	519.599409316687	295.91086051819	0	443.364746945899	525.617935293328	0	378.665592697006	232.214793932071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446.37400993422
GEL-2628985-11	480.370001989258	384.196339765268	371.738611497911	196.333797493535	0	551.129898547842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	521.231350706186
GEL-2381068-11	0	0	0	465.843796159527	479.854135893648	0	352.760339734121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.5417282127041
GEL-2714226-11	0	167.049683830172	0	232.96386630533	0	280.764227642276	0	0	0	89.059620596206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344.162601626016
GEL-2258428-11	0	725.763796384396	776.852759276879	828.442594354583	0	497.366079923882	943.14232477006	772.845781795116	1324.3060577228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	448.280605772284
GEL-2386612-11	510.258708150152	0	1670.34688873859	516.762005410889	0	0	429.717872844099	0	1508.2647108556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1281.64981400067
GEL-2954131-11	286.053427419355	0	392.947076612903	498.837029569892	296.090389784946	308.134744623656	304.119959677419	261.964717741935	366.349126344086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272.503528225808
GEL-2749893-11	654.597898160891	961.175403478043	1084.50544226198	848.330914550231	793.905917677968	1003.11760290254	0	876.79169273114	1429.52996371825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330.045164518957
GEL-2264584-11	0	0	0	362.887617490805	305.747854515734	689.185737637924	0	302.239272578668	284.696362893339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	508.24315488353
GEL-2792332-11	977.440371554135	1369.62634838194	439.570914902117	705.733120255693	0	807.056232520975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	747.57301238514
GEL-2072618-11	0	298.666315927923	0	424.948046823622	730.128896488228	611.363935288702	0	794.271997895568	730.128896488228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220.491911087729
GEL-2229637-11	0	0	2341.65839829908	617.437278525868	0	882.625088589653	0	1681.69099929128	3076.67895109851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1283.90928419561
GEL-2115006-11	0	0	0	218.03071364047	175.031616982836	552.411924119241	0	341.463414634146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	393.062330623307
GEL-2966834-11	0	2304.05184346294	1372.41348936706	0	0	825.451616962376	780.873222599723	562.489178306279	934.142758273562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1181.57789102806
GEL-2596958-11	0	634.412338567314	721.468921304469	0	995.146799219549	1037.67444021184	633.411688191025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1362.8858125058
GEL-2046908-11	998.087552192067	1728.41988517745	1117.97794885177	0	0	698.861103862213	612.44010960334	0	1439.18430323591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1062.02909707725
GEL-2038708-11	0	672.993010001075	467.148080438757	288.782449725777	316.261748575116	0	679.488117001828	0	657.005054306915	0	0	0	775.415851166792	0	0	0	0	0	0	0	0	0	0	0	788.90568878374
GEL-2461871-14	397.698804298471	409.689723021038	466.146965339791	412.68745270168	263.800211896473	444.663235961859	0	0	372.218102013017	246.313455426063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287.782049341608
GEL-2596958-13	396.861836101478	671.111881730243	687.626939222486	0	1020.43037050557	961.87698485125	654.096367950356	0	459.418872056945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	632.576747581672
GEL-2484036-11	0	553.040855821955	0	331.723685625202	347.352005160735	0	470.866143425438	0	677.059133426513	0	0	0	0	0	0	0	0	0	2016.05322008386	0	0	0	0	0	292.904956456297
GEL-2107142-11	0	4372.25043669009	0	0	0	1279.10781167486	794.863387090222	0	3134.29085591258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2772.48750863225
GEL-2596958-14	0	676.774181883927	729.179262339541	0	994.199240643645	1004.18116073043	728.680166335202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1387.98598806725
GEL-2517498-11	289.026476578411	0	744.644602851324	989.514256619145	0	373.827647657841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1360.33121181263	0	0	184.655804480649
GEL-2623483-11	159.193871169481	173.757348342714	0	273.190744215134	206.399624765478	314.370231394622	0	0	0	0	0	0	0	0	287.252032520325	0	0	0	0	0	0	0	0	0	191.836147592246
GEL-2461871-12	381.945702761402	404.000310269935	438.084703692212	434.074775054297	0	444.099596649085	0	0	370.918399007136	259.642879304995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	498.233633260938
GEL-2300438-11	0	0	0	0	1777.68304597701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10713.4494252874	0	1532.86752873559
GEL-2655953-11	0	0	195.163175840234	342.162688748173	255.869459327813	570.940087676571	0	235.299561617146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	460.565026790063
GEL-2010305-14	334.732782369146	199.030303030303	184.95745332109	301.561065197429	0	319.654729109275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302.063666972757
GEL-2335106-12	528.727752639517	567.744559362206	0	0	0	513.221073044602	1158.99924585219	0	662.785498814911	536.731200172377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	674.790670114197
GEL-2844970-13	175.155375552283	251.505154639175	0	529.957290132548	296.416789396171	399.214531173294	192.621011291114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188.129847815415
GEL-2335106-14	371.69545294325	528.912583715192	0	0	0	645.946422277053	948.827987310539	0	581.653154740924	567.086711314769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	630.877687698273
GEL-2127631-11	0	1441.16285978668	0	3028.39969804705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4915.31407977402	0	0	922.123362392251
GEL-2286077-11	337.541510444563	0	0	521.336368505624	485.779325120514	641.028387787895	1027.64863417247	0	0	273.939475093733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	452.726298875201
GEL-2219877-11	379.405118885355	0	257.257610177192	723.910949568378	253.767681356959	391.370589126155	263.240345297592	0	524.486445555051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	498.561260033318
GEL-2921339-11	1172.76515295459	1391.84210526316	478.351510545316	762.749572487175	423.079802394072	567.791183735512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	492.420672620176
GEL-2304004-11	0	144.20729237002	0	242.008777852802	165.663740715733	465.056043214045	0	161.671843349088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299.392302498312
GEL-2380845-11	0	613.237811974654	471.682917367128	513.199017199017	328.627440837967	478.685633001422	704.273115220484	0	337.630932367774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420.663132031554
GEL-2888290-11	0	362.066170712608	431.675019577134	265.415035238841	677.559514487079	0	394.617071260767	699.0931871574	503.787783868442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	502.786217697729
GEL-2749364-11	0	1186.55965885568	1054.33013165521	783.359774778505	500.368551792664	833.947586321106	741.286743396539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	949.147553200296
GEL-2353011-11	0	537	0	421	491.5	610	0	285.5	281.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	473.5
GEL-2289064-11	468.261775033297	0	1268.99939459983	0	462.770432255721	349.449085845744	0	312.008112362271	618.025668967187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	643.48553093595
GEL-2749364-12	0	956.649029376396	1063.27710015461	835.002920460402	496.59646108916	738.887476378629	829.99690774781	0	482.579625493901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425.010479299091
GEL-2869267-11	780.750864453665	1376.58705048409	848.903699861687	0	0	830.863243430152	0	0	884.483488934993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1075.41165283541
GEL-2111212-11	0	642.280975219824	0	368.234412470024	225.950639488409	604.706035171862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	665.827937649881
GEL-2955260-11	654.595706316561	1796.25074660506	2916.83833887418	1807.28607651998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1727.02913168422
GEL-2666094-11	0	510.506555423123	396.393325387366	0	0	0	0	0	1058.04986094557	568.564163686929	0	0	1372.36174016687	0	0	0	0	0	0	0	0	0	0	0	1133.12435439014
GEL-2922972-11	0	725.856717379055	1538.13684295259	450.101102793206	1291.85510746197	0	420.62722369798	0	567.996619174113	372.669725509136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	838.75666103195
GEL-2211749-11	240.020678804226	579.464149247022	285.212856821758	154.657675882221	186.794335805799	353.503259159362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434.347044279612
GEL-2874621-11	365.395577395577	415.017199017199	598.466830466831	320.786240786241	312.265356265356	850.083538083538	377.425061425061	324.796068796069	431.55773955774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.2063882063881
GEL-2300780-11	0	352.049371633752	0	161.065080789946	0	285.229802513465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312.655745062837
GEL-2588855-11	0	383.312959633927	538.439614316065	532.935120117666	414.838699133845	361.294982840333	0	0	268.719398594542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	562.459225363622
GEL-2519535-11	986.707675849157	1493.30088258893	1453.83257555496	743.902647766783	0	737.407863064991	0	586.529018454132	599.018989034501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	871.300347686546
GEL-2637727-11	220.485286783042	252.126683291771	0	429.921197007481	0	209.938154613466	475.12319201995	0	229.525685785536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196.879800498754
GEL-2943421-11	0	531.510882856444	0	362.07287845439	0	560.254830031793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	608.161408657373
GEL-2161912-11	0	0	0	402.39867768595	184.682975206612	307.304462809917	0	0	180.178512396694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	439.435371900827
GEL-2770961-11	0	264.255014326648	0	0	260.243553008596	626.790830945559	327.43553008596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446.275071633237
GEL-2287475-11	0	861.808699511762	705.843320017754	399.411340434976	0	0	457.898357745229	715.84110075455	695.845539280959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	668.35164225477
GEL-2506770-12	0	597.328698394495	764.780676605505	442.872993119266	0	614.823681192661	0	0	326.406393348624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	740.787557339449
GEL-2008325-12	0	1546.85370313929	1586.91466016458	0	1216.35080768059	777.683328253581	1097.16946053033	858.806766229808	1229.87138067662	2430.69856750991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	756.651325815292
GEL-2332564-13	598.792792792793	451.351351351351	0	523.567567567568	418.753753753754	809.423423423424	514.540540540541	280.339339339339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411.23123123123
GEL-2299027-11	831.965403756622	1267.68542302135	979.870364424466	0	0	748.519023920372	564.637180927918	527.660940760957	702.048884251084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	602.612778937231
GEL-2789041-11	0	974.229446407538	1370.82285041225	0	0	675.159010600707	0	0	2352.05394581861	1246.29352179034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1873.44122497055
GEL-2591629-13	659.081659580707	1042.5381908811	0	313.416507843425	245.39202462982	783.03738454772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	393.534232517228
GEL-2880443-11	0	1103.32134292566	602.221223021583	0	0	699.337529976019	453.543165467626	442.529976019185	1061.77158273381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	647.275179856117
GEL-2752824-12	911.65653810485	0	1078.72707435492	0	881.234738966778	890.710381321259	1144.55785281763	1909.09257541869	1632.3040750641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	693.716763951772
GEL-2119484-11	451.586026429413	682.374460290462	363.16708098914	293.231191940338	286.737145100092	704.354311134371	0	0	589.459636268481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447.090147847703
GEL-2105633-11	370.569961489089	0	0	1147.76534017972	310.477535301669	546.340308087291	577.888831835687	0	390.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	557.858023106544
GEL-2929929-12	0	0	8211.79492095108	0	0	6171.96367484128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21435.7180629902	0	0	4322.52334121744
GEL-2489598-11	962.648099707647	1161.17864286813	922.641944914602	443.568241267887	496.076319433759	737.113402061856	0	507.57808893676	744.114479150639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525.080781658719
GEL-2329297-11	0	1317.83714033822	1411.75426785285	0	0	517.043760519356	438.612967860864	432.118698405065	1011.10779834896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1104.52536667468
GEL-2912208-12	0	626.016845210371	2462.39986027014	551.718133830151	0	0	0	516.07483310045	1196.30965688558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1114.48067070331
GEL-2445946-13	199.093503669475	267.296819787986	0	366.091329165534	180.538189725469	395.178037510193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	436.802120141343
GEL-2863632-11	0	1052.60258907091	0	361.707068392714	0	930.532707068393	312.178714629396	0	686.893229465002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1023.08569137359
GEL-2621906-13	0	1128.82580767051	1803.62389004345	0	1932.98932552428	748.721188361988	791.1770262611	1236.71358397884	1714.21689023238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1218.73228792745
GEL-2425747-11	0	179.906861735009	217.491860704719	350.292190397692	834.38697712755	265.600659385947	0	288.652792087369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295.668658561714
GEL-2006927-11	0	187.480994569877	0	309.794798513861	251.645613032295	373.959416976279	0	271.697056301801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359.422120605887
GEL-2889544-11	211.502152641879	394.07240704501	0	753.227005870841	0	506.807045009785	185.563209393346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	497.828180039139
GEL-2089895-11	102.266152362584	148.842815814851	0	266.297010607522	0	270.347155255545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262.246865959498
GEL-2207919-11	0	292.885304659498	0	317.209677419355	237.286738351254	492.444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	599.173835125449
GEL-2503690-11	0	0	0	0	0	2332	0	0	0	0	0	0	0	0	0	20951.5	0	0	0	0	0	0	0	0	2993.5
GEL-2126968-11	0	726.684495843874	570.966389591616	358.351282977954	340.882905674015	698.735092157572	598.915793277918	0	447.190458980846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	401.273581496205
GEL-2239468-11	633.355632070831	239.567142154452	537.029676996229	0	0	696.242006886375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	937.805541892113
GEL-2514000-11	151.221336603311	0	0	461.150214592275	123.771919068056	398.266094420601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	493.590435315757
GEL-2980088-11	0	216.288140020899	207.757053291536	277.009404388715	279.016718913271	370.349529780564	286.042319749216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284.536833855799
GEL-2740094-11	0	1322.14088226157	1098.86377757067	441.547996272134	897.11338925132	485.602671637154	0	714.887232059646	0	438.544268406337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1047.29978254117
GEL-2131454-12	0	737.86640110311	633.531791021909	392.258005209131	399.28052704152	355.640569940248	0	422.354527347939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333.068178336143
GEL-2997430-11	0	219.17775974026	0	294.238636363636	483.392045454545	523.924918831169	199.161525974026	168.636769480519	255.206980519481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322.261363636364
GEL-2717396-11	0	625.889046941679	641.911806543385	251.857752489331	0	320.955903271693	0	189.769559032717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	785.615931721195
GEL-2550893-11	0	237.47173566879	405.305135350319	448.390724522293	276.048367834395	360.215565286624	175.348328025478	256.509554140127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357.710589171974
GEL-2256649-11	688.718155893536	333.605671736375	645.704531051965	478.651615969582	0	623.697560202788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	386.622465145754
GEL-2073951-11	0	0	0	0	0	0	0	0	0	0	254664.595954672	0	0	0	0	0	0	0	0	0	0	0	0	0	29531.404045328
GEL-2527012-12	228.174378585086	0	265.703059273423	326.749713193117	338.758891013384	586.448183556405	218.667112810707	0	355.271510516252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297.227151051626
GEL-2858673-11	547.865246142542	880.69463629684	286.213225569434	246.614548126378	237.592064658339	560.396473181484	281.200734753857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370.423071271126
GEL-2580934-12	834.749352020735	1524.8489968321	0	329.479888643563	474.129595852933	1415.35720456945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	653.434962081219
GEL-2013919-12	0	0	672.258354293927	309.888609414301	678.756018684873	0	1121.59683794466	675.257276320518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	715.242903341721
GEL-2312994-12	0	607.162634618386	516.563758389262	479.022787576089	0	525.073045106914	368.402060246605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	710.775714062744
GEL-2547761-14	0	0	0	169.743417903303	101.145045476304	357.512685495452	0	0	133.191000478698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284.407850646243
GEL-2141148-11	0	1129.97283236994	1183.63776493256	506.556840077071	0	411.263969171484	0	498.03063583815	750.807514450867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	725.730443159928
GEL-2829136-11	0	613.401973401973	0	407.761475761476	565.134277134277	914.572286572287	0	489.213213213213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525.916773916774
GEL-2941441-13	0	558.028546203649	656.799097508338	0	517.918677653522	574.573866980577	363.997057092407	725.988620757308	1037.84284873455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	675.851285069649
GEL-2445706-14	403.765623437656	1181.74082591741	799.015098490151	453.860613938606	0	789.99800019998	377.716228377162	0	0	312.091790820918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	691.811818818117
GEL-2008880-11	0	839.108795235914	802.015574896931	0	0	683.217017865323	0	398.000229042602	925.826729271645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	728.831653687585
GEL-2219124-12	421.872725444858	1374.08545290037	860.240474514929	640.806675379511	0	0	358.391876947824	0	503.348145169398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	813.25464964311
GEL-2235349-15	460.745748195277	708.303193441821	553.393001345895	0	709.299400464946	350.664872139973	0	0	397.486602226845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	891.107182185243
GEL-2902300-13	0	0	855.095095095095	444.549438327216	421.04682460238	0	761.084640195751	344.538316093872	685.576242909576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	984.10944277611
GEL-2664621-13	197.388409371147	142.642005754213	0	141.63748458693	128.578709412248	320.944512946979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290.808877928483
GEL-2992192-11	577.264250994255	363.481219619974	263.348652231551	502.665488289881	0	439.581970835175	475.129032258064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	777.5293857711
GEL-2518929-11	218.275247524752	195.695049504951	0	298.560396039604	483.216237623762	428.020198019802	0	404.938217821782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	505.294653465347
GEL-2893012-12	0	0	73.3928571428571	159.945812807882	81.9975369458128	220.178571428571	0	0	165.007389162562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121.477832512315
GEL-2547100-13	0	0	2847.67931021584	10419.6215351812	0	0	0	0	0	0	0	0	0	0	0	12219.5792279205	0	0	0	0	0	0	0	0	1290.11992668246
GEL-2620087-11	0	0	133.77066178713	390.24824641659	335.935346142116	259.494967978042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	529.550777676122
GEL-2094710-13	0	397.425869530373	624.098413207245	606.623657637442	240.652348132714	425.884757172624	233.662445904792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	586.65250841481
GEL-2133929-15	0	1167.13840311782	712.642150494654	421.605076446487	0	822.279404416908	598.021385030479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1265.31358049365
GEL-2547350-14	0	0	0	1021.94046473953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8465.35766718979	0	0	417.701868070681
GEL-2275908-12	817.87048146439	3963.44931548993	1016.71742808799	774.903553299492	1838.5848331026	0	1674.21135209968	0	2023.94216274419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	882.320873711727
GEL-2039433-11	0	240.464216634429	393.760154738878	322.622823984526	0	295.069632495164	0	228.441005802708	204.394584139265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387.24758220503
GEL-2339982-11	0	1009.2124691358	0	0	730.912962962963	715.34024691358	0	336.069259259259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1277.4650617284
GEL-2747168-11	0	613.425832846289	1038.95546464056	1207.76060783168	0	0	0	0	485.314786674459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	952.543308007012
GEL-2917549-13	781.877430105536	374.900203665988	350.341233104981	263.131827439363	316.259396408073	374.900203665988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245.589705610071
GEL-2015070-11	0	708.136106831022	768.105290190036	743.617873651772	0	484.750898818695	0	0	351.31946584489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	836.070364663585
GEL-2377613-12	551.46052344602	0	661.652453653217	775.851363140676	438.263358778626	611.565212649945	408.711886586696	0	553.464013086151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	592.031188658669
GEL-2205326-13	520.487103760583	585.922622563497	598.410316991534	0	641.367985823981	739.271510139791	0	453.553061626304	0	1071.9436897027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	463.04370939161
GEL-2703004-12	0	458.720326765978	0	668.821239788563	491.235944257568	458.720326765978	380.182604517059	206.098990869774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	459.22056703508
GEL-2554661-11	162.069939043953	0	141.497593840231	253.892845684953	185.652871350658	408.938081488611	0	134.9746551171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276.974013474494
GEL-2087661-12	0	385.076288659794	0	509.408109965636	512.428316151203	776.696357388316	0	417.291821305842	392.123436426117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	668.975670103092
GEL-2796128-12	1183.4105129829	0	392.626852438252	525.345788473718	0	0	0	0	881.273844205193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	986.343001899937
GEL-2370184-11	0	127.328973843058	0	225.696847753186	285.616364855801	314.577464788732	0	0	227.194835680751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308.585513078472
GEL-2954835-12	0	403.497824735861	244.69546302051	194.757613424487	0	204.745183343692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	559.30391547545
GEL-2582590-12	0	1063.32288401254	875.235109717868	364.137931034483	0	440.376175548589	0	338.557993730408	679.122257053291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	719.247648902821
GEL-2578773-13	343.835642618251	0	294.859053989489	518.752030578118	263.87386526517	450.284758719541	686.172001911132	0	283.86430960344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296.358337314859
GEL-2497831-11	431.166846071044	329.715823466093	299.379978471475	159.138858988159	226.772874058127	434.64800861141	0	0	240.697524219591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188.480086114101
GEL-2380714-13	250.357102110667	0	206.382201939532	421.259555048488	154.911580148317	391.776383342841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	327.313177410155
GEL-2419643-14	461.485991902834	386.922753036437	0	783.417813765182	527.988340080972	384.403724696356	0	306.313846153846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260.467530364373
GEL-2873658-12	366.769882179676	0	501.368924889543	325.739690721649	428.815537555228	626.460972017673	804.59204712813	0	375.276141384389	388.285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259.691089837998
GEL-2428003-12	0	1390.7416893733	1176.35858310627	0	728.102997275204	1052.92588555858	0	590.677929155313	1059.92207084469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1337.27084468664
