GEL-Breast_common_SBS13	GEL-Breast_common_SBS5	GEL-Breast_common_SBS8	GEL-Breast_common_SBS2	GEL-Breast_common_SBS3	GEL-Breast_common_SBS18	GEL-Breast_common_SBS1	GEL-Breast_common_SBS127	GEL-Breast_common_SBS17	GEL-Breast_rare_SBS44	GEL-Breast_rare_SBS6	GEL-Breast_rare_SBS26	GEL-Breast_rare_SBS57	GEL-Breast_rare_SBS116	GEL-Breast_rare_SBS7a	GEL-Breast_rare_SBS96	GEL-Breast_rare_SBS30	GEL-Breast_rare_SBS87	GEL-Breast_rare_SBS94	GEL-Breast_rare_SBS4	GEL-Breast_rare_SBS124	GEL-Breast_rare_SBS105	GEL-Breast_rare_SBS31	GEL-Breast_rare_SBS23+114	GEL-Breast_rare_SBS33+114	GEL-Breast_rare_SBS136	GEL-Breast_rare_SBS123	GEL-Breast_rare_SBS114	unassigned
GEL-2659148-11	0	218.59508644222	288.786169244768	0	0	0	613.670609645132	373.516833484986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158.431301182894
GEL-2250853-11	2846.19730736553	0	0	2973.1392065878	0	0	653.700803869028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1173.96268217764
GEL-2807095-11	0	566	528.5	0	0	885	1939	426.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	415
GEL-2853800-11	0	0	12876.9338276656	0	6213.86632574789	0	0	2821.12329327538	3430.7177703912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3970.35878291993
GEL-2012577-11	343.644187008688	622.355606123293	1376.07519652462	0	971.993587091436	328.160219280099	314.674182871328	555.424906909392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	316.672114191144
GEL-2022302-11	0	2170.4967553678	852.623840425069	2192.96049823614	0	2778.01620138496	2157.51770393276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1310.38500065327
GEL-2161197-11	0	746	234	0	0	231	619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358
GEL-2904278-11	826.931666726703	1924.49551529124	3936.69590432621	0	3848.48985987536	1355.66676272469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2020.7202910558
GEL-2809509-11	5473.96862725476	2162.56786169973	2778.01406019364	1216.38187686072	5159.24044932576	1376.99832378474	0	1399.01428535688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433.814515523769
GEL-2613360-11	1773.29145308087	1217.73020190396	1888.40774836977	1025.53603933466	4101.14314607525	0	1152.66446978415	2184.70708233079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1009.51985912055
GEL-2265557-11	0	625.949848024316	172.261398176292	0	0	213.824468085106	616.435410334347	205.311550151976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143.217325227963
GEL-2135277-11	0	455.364375973689	0	0	408.014540418903	0	1239.65899255669	232.719404535226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	574.242686515492
GEL-2135207-11	386.022680833674	706.371373109931	536.421127911729	657.241213731099	0	0	1479.41939109113	785.581221904373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355.942991418064
GEL-2251640-11	1374.09511941848	858.559432329526	733.050744202146	1833.12689511942	916.063412945656	0	611.542332987193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	896.562062997579
GEL-2130674-11	570.02537437604	701.915557404326	299.250831946755	652.456738768719	0	0	532.556572379368	371.690515806988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475.104409317804
GEL-2440156-11	1165.89632344249	1154.40719943256	963.587835441542	1496.58328407613	659.375812743823	606.425936871971	1323.74689679631	964.087362572408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116.889348622766
GEL-2413039-11	768.285403050109	0	2718.04751131222	0	3206.36450477627	831.390983743925	0	3232.90891570303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1197.00268141445
GEL-2147916-11	15006.2951851128	0	0	8100.11097879601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5011.59383609119
GEL-2959332-11	113.819943622269	297.837209302326	0	252.710359408034	0	149.420014094433	253.713178294574	166.46793516561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189.031360112754
GEL-2883946-11	0	455.866776315789	0	0	275.126644736842	0	220.904605263158	119.489309210526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149.612664473685
GEL-2201243-11	0	534.667292644757	147.046009389671	0	193.060406885759	145.045383411581	176.055086071987	280.087636932707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122.038184663538
GEL-2456562-11	0	398.766859344894	0	0	161.31021194605	114.219653179191	294.566473988439	139.267822736031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191.868978805395
GEL-2712040-11	0	757.104158998896	0	221.591461170409	0	567.952889216047	459.153478100847	260.51969083548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	445.678321678321
GEL-2082747-11	0	605.413217623498	0	0	201.468624833111	0	325.371829105474	156.138184245661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220.608144192256
GEL-2443953-11	1436.27050044268	1149.01640035415	1466.79750411063	4175.69374762848	0	1208.06863695771	699.118428264261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1735.03478224209
GEL-2050140-11	0	1016.56587660127	604.336406955876	2191.72003218021	602.835571508138	534.297419394765	1581.88056191596	811.951977226314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	740.412154217467
GEL-2840026-11	0	1544.59419657747	0	0	1865.21753854837	0	0	2783.57082381918	11279.3390974164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2023.27834363858
GEL-2257808-11	0	949.261582550549	0	0	0	309.236745741124	549.809902881707	323.270179907658	362.864512020379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	653.557076898583
GEL-2723542-11	0	212.949124949125	157.70288970289	0	167.74765974766	175.783475783476	341.522181522182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178.294668294667
GEL-2525599-11	0	507.775632092375	230.716504081226	224.736810670914	0	408.612383038025	727.031057137169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	404.127612980291
GEL-2214347-11	991.435125681282	797.545595054096	452.742048320182	1795.47701944196	0	464.235499877979	809.538761897015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	832.025949727486
GEL-2510297-11	271.41560460056	273.414982903326	482.350015542431	387.37954616102	0	506.842399751321	819.245259558595	285.411252719925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189.940938762822
GEL-2969885-11	0	1308.78569044918	614.869118334112	471.282920643396	0	1162.69799105653	1891.13528665821	1270.76286457986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	776.466128278712
GEL-2410971-11	3361.84211937577	1007.70204322411	0	2344.63345310238	0	0	0	1105.7703652062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1510.05201909154
GEL-2125274-11	0	638.454545454545	203.825864276568	0	0	0	775.33760136577	266.272513871105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457.109475032012
GEL-2536083-11	0	436.86135786802	556.82328680203	0	440.860088832487	448.857550761421	739.765228426396	256.418623096447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271.413864213199
GEL-2903595-11	0	882.773843930636	0	0	317.458092485549	0	350.505780346821	294.925578034682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233.336705202312
GEL-2690439-11	0	723.228786773645	210.357403355215	0	0	197.335278385607	530.902017991733	180.306345733042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217.870167760758
GEL-2278561-11	0	987.331362945449	290.655970275291	0	0	0	961.861509880088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	717.151156899172
GEL-2108095-11	1487.87089182147	808.84256535261	419.399848701353	968.613936286459	557.701941665966	0	870.254686055308	451.354122888123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375.962007228711
GEL-2563045-11	0	285.28931077177	146.66281469253	0	0	172.78085018572	369.168386297978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243.098638052002
GEL-2387608-11	4660.97066326531	1245.29368622449	2244.93080357143	1289.82206632653	5197.81281887755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2620.16996173469
GEL-2341912-11	950.023632084723	1071.15414787213	2640.8454598941	0	2820.03853696803	861.928711512061	0	916.487497548539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	948.522014120417
GEL-2270548-11	0	547.41278493558	681.646184340932	0	477.55153617443	503.000991080278	1730.0639246779	641.725470763132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	453.599108027748
GEL-2652318-11	0	1443.24324324324	2454.51576576577	0	1464.29054054054	569.780405405405	941.615990990991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1136.55405405405
GEL-2333297-11	408.734243014945	892.41975308642	699.545159194282	500.674463937622	0	581.621832358674	1033.3281351527	1059.31124106563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207.365172189727
GEL-2639537-11	0	790.352678571429	249.083881578947	0	0	237.556860902256	340.798872180451	264.62030075188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250.587406015037
GEL-2570448-11	4080.76233058544	1203.84742210423	0	2478.30319966466	0	1016.05924269946	1035.08844487914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	937.93936006707
GEL-2607622-11	1040.64275842002	800.031716010766	1074.72932276133	786.497344875246	1382.51094784317	689.751654906525	554.40794355132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	562.428311631623
GEL-2384967-11	0	1411.13406036572	416.212271425424	0	435.652126018947	743.200594844679	458.581185283102	691.360982595285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368.858779466843
GEL-2057338-11	150.929669306008	638.702375407545	0	273.872380065207	0	165.922682813228	560.238938053097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356.333954354915
GEL-2791197-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11541.335370638	0	0	0	0	0	0	0	0	0	0	0	0	569.664629362
GEL-2630767-11	0	778.81537439814	321.304997509547	0	0	821.223642702972	596.709281089158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	486.946704300183
GEL-2100539-11	0	1109.7619047619	358.214285714286	334.132653061224	375.77380952381	278.44387755102	1176.4880952381	361.72619047619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135.45918367347
GEL-2709361-11	0	1051.02133995037	0	0	0	313.155334987593	680.837717121588	363.180148883375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	615.805459057074
GEL-2400623-11	814.684963277928	643.751063007344	1066.08774642443	904.150367220719	934.138770776962	488.810977966757	703.72787011983	748.710475454194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160.937765751836
GEL-2833159-11	0	914.171514114628	0	0	226.28999144568	215.275876817793	527.175577416595	222.785500427716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235.301539777588
GEL-2136032-11	0	788.10183299389	0	213.433808553971	209.42566191446	0	572.162932790224	180.366598778004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250.509164969451
GEL-2091105-11	0	539.845395473897	0	0	0	192.301142729106	589.923818059601	546.856374635895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366.073269101501
GEL-2244648-11	0	1187.24815030343	0	600.643278743038	0	0	511.900490481337	0	0	0	0	0	0	0	0	0	3655.50095602294	0	0	0	0	0	0	0	0	0	0	0	75.7071244492545
GEL-2083671-11	10314.6147800297	0	0	6701.9731092437	0	0	1127.66851211073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2097.74359861587
GEL-2043903-11	0	720.826016260163	303.006504065041	0	0	0	393.359349593496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	424.8081300813
GEL-2567396-11	815.836249042823	1035.92696000471	2789.64976144195	0	1823.25145785474	715.795016787418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1311.54055486836
GEL-2477777-11	0	619	352	1047	501.5	355	764.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303
GEL-2094178-11	198.642343637671	376.322429906542	209.12347232207	513.076204169662	0	0	1071.07153127247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	408.764018691585
GEL-2363213-11	0	591.416798732171	0	0	0	234.856840993133	654.782884310618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	422.943475964078
GEL-2315863-11	0	739.357553460566	642.179121637158	0	658.709473442171	322.59232007358	1069.96458956082	661.214072200506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262.982869625199
GEL-2824064-11	611.759717314488	1313.48409893993	910.642324303102	1258.00588928151	723.715744012564	734.211621515508	1990.21829603455	1190.53239104829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178.429917550058
GEL-2766069-11	13099.904140527	0	0	13359.382434128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3425.713425345
GEL-2631823-11	485.213327468661	743.827028810205	606.766769298439	0	1020.94886738509	0	688.302617110183	508.22344402903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	495.717945898392
GEL-2565530-11	0	843.622350674374	0	0	0	230.443159922929	655.761078998073	231.946050096339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378.227360308285
GEL-2743211-11	173.928395061728	401.334773662551	296.377983539095	0	0	322.367283950617	459.310905349794	432.322016460905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343.35864197531
GEL-2048763-11	0	448.860433967319	458.368068577552	0	520.417894454862	362.79132065363	1146.42057326547	324.760782212698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	474.380926868469
GEL-2467043-11	888.659601221484	0	0	734.131848392312	1571.78228848572	0	3859.69319202443	0	620.611460391593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	677.12160948446
GEL-2909629-11	0	0	365.419705549264	426.822197055493	515.681087202718	615.522536806342	1933.9288788222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550.625594563983
GEL-2663392-11	0	807.412648412891	242.823358371699	0	0	0	496.638720620305	186.364429367579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328.760843227526
GEL-2502918-11	11698.2545139059	0	0	11957.8267282162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6896.9187578779
GEL-2803750-11	0	530	0	205	267.5	0	540	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223.5
GEL-2171959-11	1738.94442781602	367.622468322857	0	1664.31806844258	0	0	576.976953008081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	672.138082410462
GEL-2236625-11	0	540.277377521614	282.907060518732	325.468299711816	0	232.835014409222	656.945244956772	314.452449567723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	427.114553314121
GEL-2688339-11	0	557.179272610235	0	0	0	671.215963952366	753.242355970389	496.159639523656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	630.202767943354
GEL-2477579-11	370.939556858912	1029.33227435647	1784.20927012056	0	1236.79846855653	482.421391332682	0	467.923753665689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	765.375285109157
GEL-2198876-11	678.49556228464	1052.7689255508	3645.66273363266	0	2112.54296752637	857.626396575128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1236.9034144304
GEL-2847821-11	0	0	756.354231974922	0	0	1104.86550959553	2842.93462802967	731.923541555165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1084.92208884471
GEL-2615807-11	0	546.242463117383	210.323284156511	148.522129570237	0	165.966003848621	251.690186016677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231.255933290571
GEL-2160117-11	454.959667852906	770.085409252669	968.349940688019	0	1431.30011862396	749.609727164887	1015.79359430605	972.844602609727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	373.056939501782
GEL-2251961-11	0	965.072700296736	0	0	0	251.279302670623	472.525222551929	385.428412462908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	624.694362017804
GEL-2500266-11	0	701.569526627219	542.600591715976	453.83875739645	0	660.949704142012	1112.7825443787	567.674556213018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367.584319526625
GEL-2939858-11	1397.71461066441	663.551364790521	0	4586.76750952179	0	716.134680490901	1085.72027084215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1017.11156369023
GEL-2619647-11	0	428.348103509394	171.939028713222	0	0	129.953917050691	434.845799361928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244.913151364765
GEL-2480494-11	401.659135949267	802.317875544986	0	0	907.359492667459	361.643281807372	1026.90685691637	936.370986920333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	611.742370194213
GEL-2377277-11	733.333333333333	840.173278613771	0	1127.08618331053	427.861377108983	0	1447.10442316461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	924.441404468773
GEL-2767548-11	0	905.377765409768	788.829135939891	0	0	571.738555725616	1073.44789202727	0	2842.6860999026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1007.92055099486
GEL-2092503-11	0	548.259361997226	0	508.704576976422	651.402219140083	440.610263522885	3027.69348127601	580.804438280167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379.525658807207
GEL-2734372-11	1781.84808491001	528.658237194278	688.554868481772	727.029995385325	0	0	607.607198892478	564.634979233964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	515.666635902173
GEL-2682509-11	146.098184263618	729.990585070612	0	142.095494283793	0	179.120376597176	604.406186953598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	430.289172831203
GEL-2821736-11	0	695.948163528317	2345.01009522446	0	1574.01360349395	666.429154435455	846.545142120713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	860.053841197105
GEL-2243171-11	345.332472562944	840.744028405423	326.258876694642	576.223369916075	0	0	490.894125242092	369.927372498386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160.619754680438
GEL-2422294-11	0	540.242723117633	0	0	0	394.734664421458	605.696175126293	189.31152273274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363.014914601876
GEL-2674129-11	0	0	1942.85947382895	0	1440.34393619947	596.298377486479	0	591.784764873041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	899.71344761206
GEL-2363779-11	0	757.357586012408	0	0	0	0	525.901109231058	359.432412107539	0	0	0	0	409.423011844332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	606.885880804663
GEL-2769218-11	0	729.542007434944	700.020074349442	0	0	0	737.047583643123	703.522676579925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	494.867657992566
GEL-2515223-11	0	705.556725454067	0	0	196.154777573046	0	465.367201895236	197.655962095288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336.265332982363
GEL-2091877-11	671.425006333925	776.991829237395	2171.37446161642	0	2055.30098809222	554.350899417279	0	733.964593362047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	935.592221940714
GEL-2698049-11	0	493.410476935106	302.364347146208	0	0	0	348.496221005994	456.304404482669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323.424550430023
GEL-2031301-11	0	727.294865007941	0	0	0	138.484912652197	421.930651138168	261.029115934357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333.260455267337
GEL-2963147-11	12872.5372066271	0	0	17220.9009815199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3385.561811853
GEL-2914078-11	10345.5118808844	0	1584.45678284056	6082.59246324831	0	0	1368.25800514406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1828.18086788267
GEL-2769642-11	0	683.378400659522	230.318219291014	0	0	148.494641384996	307.59604286892	342.446826051113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125.765869744435
GEL-2317167-11	6612.3440780991	0	1048.92005894272	3807.89463989685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2095.84122306133
GEL-2727937-11	0	518.962258543834	194.172956909361	0	0	0	533.475185735513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	437.389598811292
GEL-2894733-11	4296.59642013911	0	0	5912.50877416885	0	1722.9396656244	1422.36296343565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2320.59217663199
GEL-2403687-11	0	544	0	321.5	268	0	577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	341.5
GEL-2497189-11	0	0	2346.43969961179	0	2984.46712912875	0	0	789.152357920193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1742.94081333927
GEL-2748092-11	0	244.061829111207	157.004723057106	0	139.392013739802	127.817947617003	347.221983683985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156.501502790897
GEL-2953747-11	0	653.89721627409	329.203426124197	0	0	213.456102783726	945.019271948608	466.496788008565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433.927194860814
GEL-2228124-11	0	502.134339622642	650.970566037736	0	618.396981132076	0	655.480754716981	397.397735849057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	495.619622641508
GEL-2796778-11	0	822.270528109029	1066.29596819989	0	612.318455423055	329.709937535491	683.471663827371	608.309823963657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289.623622941507
GEL-2048841-11	0	501.360659835041	308.064983754061	174.167458135466	0	166.113471632092	568.309422644339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295.984003999001
GEL-2266458-11	951.622874332372	0	1137.45159309964	886.183191110565	701.353551476457	496.042789612622	0	3076.66419055805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	887.681809810294
GEL-2653805-11	0	682.97012802276	0	537.76386913229	0	0	364.517780938834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	526.748221906116
GEL-2268885-11	0	0	5786.40154687634	0	2233.54999572686	1069.96107170327	882.705367062644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1744.38201863089
GEL-2469477-11	0	383.834350479512	231.20139494333	0	0	0	588.512641673932	332.289450741064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186.162162162162
GEL-2854401-11	1029.74848264142	0	378.959456178684	1020.23695071619	0	0	753.914056809905	314.381160475844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	626.759893177957
GEL-2082307-11	1044.49019437695	957.825060742798	0	726.885022561611	818.559701492537	463.883894481083	741.913658451926	570.086254772648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449.356213120447
GEL-2040630-11	0	517.218290691345	310.8307022319	0	0	241.868263473054	295.838867719107	241.868263473054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228.37561241154
GEL-2954437-11	0	416.251596122015	0	0	0	0	310.680539134547	404.689051785292	0	0	0	0	660.070465831166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334.30834712698
GEL-2376250-11	323.672479150872	808.681703310589	399.09615870609	382.113343442001	0	266.730098559515	803.68675764468	591.401566843568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	377.617892342685
GEL-2405796-11	8624.86749403584	0	0	7904.4179483275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3197.71455763666
GEL-2612948-11	0	0	0	0	0	0	5307.17185880829	3324.10764248705	0	18113.0865446891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4136.63395401556
GEL-2397229-11	0	574.050912584054	179.171950048031	114.109510086455	0	119.114313160423	298.286263208453	202.19404418828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.0730067243039
GEL-2241373-11	526.137008733624	821.153111353712	840.621179039301	0	695.858624454148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	774.230076419215
GEL-2035941-11	773.747269890796	1885.38417443674	3836.74679824402	0	4047.67790153467	1019.66694481733	890.209229764539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1323.5676813119
GEL-2871173-11	740.474459344237	490.145027517247	839.104255484071	506.166111154174	0	1738.28757460662	1477.94496550655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	666.877606387101
GEL-2835244-11	646.869531775791	1667.74180367272	2750.19685607153	1104.48466493606	1122.00822036343	1682.76199403904	648.872223824632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	792.064705316798
GEL-2950161-11	0	1111.56112157819	435.896486756068	0	668.642136761609	318.01884074033	966.095090324726	413.324171561565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	612.462152277512
GEL-2011342-11	0	1215.72602195006	4483.14585652935	0	2217.58819786862	2263.05924924447	887.934706537299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1498.5459678702
