GEL-Lung_common_SBS4_a	GEL-Lung_common_SBS2	GEL-Lung_common_SBS3+8	GEL-Lung_common_SBS92	GEL-Lung_common_SBS17	GEL-Lung_common_SBS13	GEL-Lung_common_SBS1+5	GEL-Lung_common_SBS4_b	GEL-Lung_rare_SBS5	GEL-Lung_rare_SBS44	GEL-Lung_rare_SBS148	GEL-Lung_rare_SBS18	GEL-Lung_rare_SBS1+18	GEL-Lung_rare_SBS31	GEL-Lung_rare_SBS33	GEL-Lung_rare_SBS113	GEL-Lung_rare_SBS7a	GEL-Lung_rare_SBS3	GEL-Lung_rare_SBS7a+38	GEL-Lung_rare_SBS144	unassigned
GEL-2142594-11	6930.11212755796	2820.65615930049	7494.24335941805	9788.27701238106	0	0	3198.74411256843	7749.30269297182	0	0	0	0	0	0	0	0	0	0	0	0	2856.66453580219
GEL-2070067-11	3420.068076187	0	1547.44718855372	1156.83915064249	0	0	768.229107810079	3404.58361432607	0	0	0	0	0	0	0	0	0	0	0	0	664.832862480642
GEL-2027932-11	27869.2346265885	0	14280.1574182065	8067.93640036924	0	0	0	30291.0157092083	0	0	0	0	0	0	0	0	0	0	0	0	9958.65584562747
GEL-2655478-11	0	1433.65748148148	802.105777777778	426.886814814815	0	0	1390.0157037037	0	0	0	0	0	0	0	0	0	0	0	0	0	1026.33422222223
GEL-2976559-11	3071.53122662011	0	7192.08541451423	8333.15426270975	0	0	0	4398.19259681499	0	0	0	0	0	0	0	0	0	0	0	0	5088.03649934092
GEL-2723598-11	10539.5533445343	0	5374.28215898351	4187.21983618608	0	0	0	13979.2339336344	0	0	0	0	0	0	0	0	0	0	0	0	4013.71072666171
GEL-2808124-11	19191.5201432196	0	5257.30068211099	15109.0575802844	4263.28373603965	3367.16996656629	6742.33202918139	7172.90620381129	0	0	0	0	0	0	0	0	0	0	0	0	2093.42965878639
GEL-2602647-11	16304.0362768377	6144.09369774597	0	5144.509037857	0	8621.54276469801	7516.89665406996	11152.0228496422	0	0	0	0	0	0	0	0	0	0	0	0	4955.89871914916
GEL-2240116-11	3842.4934083945	2417.55210931376	5151.9799757714	6887.79938359581	0	3175.2550238723	2034.20241573434	3977.94030143234	0	0	0	0	0	0	0	0	0	0	0	0	567.777381885549
GEL-2084803-11	0	0	166.955095665756	331.904724716907	0	0	643.754783287778	0	0	0	0	0	0	0	0	0	0	0	0	0	141.385396329559
GEL-2677962-11	11988.2868487891	0	8144.09155408225	7026.59873841861	0	0	2436.57453227287	9098.51245483706	0	0	0	0	0	0	0	0	0	0	0	0	3255.93587160011
GEL-2519079-11	4696.30686793439	1324.08651898321	0	6547.42782460955	0	3035.69835979873	2075.13559432791	3685.24080245704	0	0	0	0	0	0	0	0	0	0	0	0	1592.10403188917
GEL-2211326-11	6399.77439653901	0	3660.23238778821	9302.527424086	0	0	1833.87104862101	6469.36437081101	0	0	0	0	0	0	0	0	0	0	0	0	2885.23037215476
GEL-2795172-11	12415.2177239669	0	0	0	0	0	0	17668.2329563767	0	0	0	0	0	0	0	0	0	0	0	0	5600.5493196564
GEL-2012726-11	51437.3514962037	0	27596.7616061726	12455.5694154801	0	0	0	37245.2026917247	0	0	0	0	0	0	0	0	0	0	0	0	13448.1147904189
GEL-2494926-11	26717.0742601898	0	10273.2607481854	6708.25237297599	0	0	0	33280.9073143495	0	0	0	0	0	0	0	0	0	0	0	0	11625.5053042993
GEL-2039773-11	0	2549.47068258777	0	1332.58717994416	0	806.933404621874	2302.60292283015	0	0	0	0	0	0	0	0	0	0	0	0	0	1403.40581001605
GEL-2327551-11	6997.79099861642	0	10230.0016277366	8124.015951819	0	2722.83502889233	0	4675.35818344592	0	0	0	0	0	0	0	0	0	0	0	0	4101.99820948973
GEL-2393830-11	0	292.183988957902	661.548654244306	574.344513457557	0	0	1362.18881987578	358.840027605245	0	0	0	0	0	0	0	0	0	0	0	0	381.89399585921
GEL-2678487-11	1337.80632162196	1530.49036645259	2625.69449691475	5246.39717919657	0	0	1194.54124165722	2964.63871048986	0	0	0	0	0	0	0	0	0	0	0	0	956.431683667051
GEL-2119318-11	9346.59327034395	5357.79213504127	10848.2772528663	14042.4226761773	0	13091.5397542667	0	12336.4415729917	0	0	0	0	0	0	0	0	0	0	0	0	2016.93333831278
GEL-2126959-11	16625.4977744807	3216.83863982677	4195.98514315503	3423.7639345577	0	0	0	18285.3985083006	0	0	0	0	0	0	0	0	0	0	0	0	4110.5159996792
GEL-2148160-11	11527.3328136278	0	5520.65939078966	4155.11996535297	0	0	2505.07232568211	7734.22330012993	0	0	0	0	0	0	0	0	0	0	0	0	3193.59220441753
GEL-2787732-11	523.769587287574	475.24461119694	1521.78327080115	938.483042742588	0	0	1914.48539689546	1010.52012065033	0	0	0	0	0	0	0	0	0	0	0	0	415.713970425958
GEL-2574862-11	9588.80908213172	0	4893.70952373415	3473.92342392251	0	0	2004.10962503363	9885.97361465044	0	0	0	0	0	0	0	0	0	0	0	0	1760.47473052755
GEL-2493097-11	84256.8499040132	0	24599.5436037909	0	0	0	0	60910.5122986997	0	0	0	0	0	0	0	0	0	0	0	0	27949.0941934962
GEL-2532256-11	0	0	2154.92244094488	1643.0155511811	1431.93543307087	1717.21948818898	3042.86279527559	0	0	0	0	0	0	0	0	0	0	0	0	0	198.04429133858
GEL-2206410-11	16522.6134666488	0	18336.4123737354	11806.4364241387	0	0	0	8805.09654068461	0	0	0	0	0	0	0	0	0	0	0	0	7913.4411947925
GEL-2621815-11	19342.3997090072	0	6739.24559281316	7437.11569499898	0	0	0	19955.2856296948	0	0	0	0	0	0	0	0	0	0	0	0	5622.95337348586
GEL-2665181-11	18144.2769064653	5568.77302634134	8291.63995245974	4475.92507748596	0	0	0	21161.7376274926	0	0	0	0	0	0	0	0	0	0	0	0	6744.64740975506
GEL-2352469-11	2123.9331570848	953.213984137632	1231.861184548	2958.37126622736	0	0	1907.93146036381	2803.01041707769	0	0	0	0	0	0	0	0	0	0	0	0	722.678530560708
GEL-2827048-11	12602.6533117932	3555.99136712439	5128.32430331179	3909.34145799677	0	2737.83846930533	3551.99306340872	17364.1332491922	0	0	0	0	0	0	0	0	0	0	0	0	648.724777867603
GEL-2474645-11	0	0	351.649666837519	449.749359302922	0	0	815.988211173757	0	0	0	0	0	0	0	0	0	0	0	0	0	345.612762685802
GEL-2711230-11	5612.72105871772	0	9309.19593986895	12393.5921881023	0	3638.46742901195	0	4205.54028009765	0	0	0	0	0	0	0	0	0	0	0	0	3760.48310420143
GEL-2291296-11	19693.8320443044	4180.66260861262	10839.8108867246	9338.71391514689	0	0	0	13966.5543620102	0	0	0	0	0	0	0	0	0	0	0	0	4843.42618320129
GEL-2579309-11	0	0	0	434.908364661654	0	0	1174.10244360902	0	0	0	0	0	0	0	0	0	0	0	0	0	520.989191729326
GEL-2928083-11	1305.81612318841	605.950634057971	1424.70833333333	1591.55706521739	0	0	2283.42980072464	2238.4705615942	0	0	0	0	0	0	0	0	0	0	0	0	477.06748188406
GEL-2078168-11	7593.66920362422	1956.47593705293	4222.26426323319	3026.05615641392	0	1542.55790176443	2124.14527420124	5365.91929422985	0	0	0	0	0	0	0	0	0	0	0	0	407.911969480221
GEL-2764582-11	1252.28581200479	668.885595394174	1463.24972923673	1519.7400672633	0	745.372513253149	1519.24015276749	1448.75220885823	0	0	0	0	0	0	0	0	0	0	0	0	152.473921222138
GEL-2732660-11	15045.8425708705	3162.3840183545	3703.79216833228	4289.23351350234	0	3234.93871497814	0	14595.5030745858	0	0	0	0	0	0	0	0	0	0	0	0	4385.30593937644
GEL-2741793-11	1914.36115792233	0	0	5607.48706137887	0	0	3519.00209714264	1013.72078043666	0	0	0	0	0	0	0	0	0	0	0	0	1306.4289031195
GEL-2826500-11	15585.3675552302	0	3194.10003875802	3501.20580509022	0	0	0	19886.8489729124	0	0	0	0	0	0	0	0	0	0	0	0	4290.47762800916
GEL-2824333-11	9225.01239192538	0	2347.02082978603	2657.15572204249	0	0	0	9550.15381122652	0	0	0	0	0	0	0	0	0	0	0	0	2660.65724501958
GEL-2019294-11	23038.9504105195	0	10204.2289972792	7561.22710625633	0	0	0	12944.3044147803	0	0	0	0	0	0	0	0	0	0	0	0	8963.28907116467
GEL-2475150-11	0	0	547.012612612613	0	0	0	0	0	601.913513513514	0	0	0	0	0	0	0	0	0	0	0	236.073873873873
GEL-2373808-11	0	2262.67734241908	1549.51830399394	0	1021.66042021579	3290.84834374409	3308.37683134583	982.596933560477	0	0	0	0	0	0	0	0	0	0	0	0	813.321824720793
GEL-2217597-11	0	437.564556577248	2047.14127213314	595.268029485523	565.72991868683	0	1859.39904248043	745.461813207691	0	0	0	0	0	0	0	0	0	0	0	0	337.435367429138
GEL-2908838-11	2149.34446501004	0	1091.88894577246	3261.19481746938	0	0	1320.94608750443	1720.17422124207	0	0	0	0	0	2310.53282400662	0	0	0	0	0	0	817.918638995001
GEL-2019231-11	15218.0107803854	3880.96255485594	5376.67732780004	5345.19385613433	0	5899.40290497997	0	23239.2997281053	0	0	0	0	0	0	0	0	0	0	0	0	3899.45284773902
GEL-2741616-11	7195.58692842042	4073.04920567804	9443.61408637874	0	0	2725.53292660828	5149.06220477197	8832.60670492298	0	0	0	0	0	0	0	0	0	0	0	0	3968.54794321957
GEL-2922379-11	0	311.720145550777	769.277208071452	0	229.530267945749	0	1149.65597088984	0	0	0	0	0	0	0	0	0	0	0	0	0	569.816407542182
GEL-2963754-11	50443.8166702413	0	15695.8656652938	8344.7893736209	0	0	0	45538.2647724918	0	0	0	0	0	0	0	0	0	0	0	0	17551.2635183522
GEL-2739842-11	0	0	0	0	6989.53780234799	0	23000.3511022735	0	0	50870.9705301132	0	0	0	0	0	0	0	0	0	0	387.140565265319
GEL-2480352-11	0	1977.67882021639	0	0	0	2761.53327404773	1286.54372313621	0	0	0	0	0	0	0	0	0	0	0	0	0	737.24418259967
GEL-2379663-11	25663.5080943623	7114.87382785006	9198.4725382013	6529.14329178303	0	12291.8306427809	0	24764.8873146698	0	0	0	0	0	0	0	0	0	0	0	0	2633.28429035262
GEL-2622093-11	10732.6855429126	4117.72836729293	5700.73950339596	6230.07603422422	0	2990.57645320632	0	11783.3610743583	0	0	0	0	0	0	0	0	0	0	0	0	3778.83302460967
GEL-2687594-11	0	3422.85653146963	784.269072205426	0	0	6914.78079233578	1283.25839255566	0	0	0	0	0	0	0	0	0	0	0	0	0	341.835211433505
GEL-2529370-11	0	0	230.015489749431	0	0	0	0	0	650.353530751708	0	0	0	0	0	0	0	0	0	0	0	236.630979498861
GEL-2211657-11	0	0	1314.85043854653	401.99567148878	0	433.456202300945	1565.03656452899	0	0	0	0	0	0	0	0	0	0	0	0	0	668.661123134755
GEL-2846077-11	13379.4237446312	19774.6672047505	0	15482.4836196708	0	25824.6545826007	9223.34110792425	14198.0309194027	0	38496.0531730132	0	0	0	0	0	0	0	0	0	0	2488.34564800665
GEL-2298423-11	0	684.567512431468	0	3182.78790003825	0	0	2032.15319393089	639.464235624123	0	0	0	0	0	0	0	0	0	0	0	0	1322.02715797527
GEL-2786457-11	3483.28969475173	0	2010.66722115944	1502.62496880978	0	0	1228.10213756966	2382.69816185644	0	0	0	0	0	0	0	0	0	0	0	0	1416.61781585295
GEL-2709043-11	5918.99041929666	1192.51279305681	3942.15379846709	2123.08346483318	0	0	1232.58042155095	2565.32991433724	0	0	0	0	0	0	0	0	0	0	0	0	799.349188458069
GEL-2296928-11	23754.1943484647	0	0	7234.36140449045	0	0	0	31202.9627334406	0	0	0	0	0	0	0	0	0	0	0	0	9262.48151360425
GEL-2944616-11	8065.61887271635	2206.75892296349	6718.2660640651	2231.75619214069	0	2873.68606461127	0	11456.2484639122	0	0	0	0	0	0	0	0	0	0	0	0	3062.6654195909
GEL-2213155-11	9740.36699302227	0	6976.90472874251	6842.9065585187	0	0	0	7546.89694536616	0	0	0	0	0	0	0	0	0	0	0	0	5508.92477435036
GEL-2103692-12	5756.16863323501	1536.74410029499	3842.11012782694	4257.40585054081	0	2172.4314159292	1858.0860373648	2421.80875122911	0	0	0	0	0	0	0	0	0	0	0	0	518.245083579139
GEL-2331385-11	3247.8868006993	0	0	1880.38177447552	1778.10576923077	0	4533.57102272727	2995.93859265734	0	0	0	0	0	0	0	0	0	0	0	0	1545.1160402098
GEL-2160172-11	0	0	0	0	5516.07123287671	1433.77662100457	3388.01315068493	0	0	0	0	0	0	0	0	0	0	0	0	0	664.13899543379
GEL-2987359-11	18473.2527470503	5614.79258733916	7157.14765453022	0	0	0	0	18618.28613534	0	0	0	0	0	0	0	0	0	0	0	0	4434.52087574032
GEL-2128572-11	0	453.222998872604	1326.07835400225	0	475.282525366404	0	1481.99909808343	0	0	0	0	0	0	0	0	0	0	0	0	0	710.417023675312
GEL-2875049-11	7505.43166915909	2672.65371563327	5766.83167491085	6732.88723685724	0	0	3226.68558035201	6340.86468998044	0	0	0	0	0	0	0	0	0	0	0	0	2528.6454331071
GEL-2461694-11	10356.8982699258	0	11124.1684844208	3357.99433288424	0	0	4418.67667500695	12635.2159491884	0	0	0	0	0	0	0	0	0	0	0	0	4854.04628857381
GEL-2679920-11	6225.42927702039	0	3135.9980344228	3408.38873069072	0	0	0	4932.57490613109	0	0	0	0	0	0	0	0	0	0	0	0	2167.609051735
GEL-2306552-11	0	0	317.577956989247	200.418114143921	0	0	1523.57650951199	0	0	0	0	0	0	0	0	0	0	0	0	0	369.427419354842
GEL-2329662-11	1249.25560257013	0	3966.13668703965	5162.42385206081	0	1305.7219558063	1418.65466227864	1851.39680300893	0	0	0	0	0	0	0	0	0	0	0	0	989.41043723554
GEL-2630624-11	0	0	0	0	2946.40065235118	0	3830.12068496874	1111.90595270454	0	0	0	0	3350.2296819788	0	0	0	0	0	0	0	1648.34302799674
GEL-2641920-11	5716.90963971177	0	5709.89932746197	6950.22385908727	0	3244.27236188951	0	6737.91154523619	0	0	0	0	0	0	0	0	0	0	0	0	2911.78326661329
GEL-2611656-11	18700.205880743	0	5141.96906360618	14501.8228934788	0	0	0	11533.5521202058	0	0	0	0	0	0	0	0	0	0	0	0	4933.45004196622
GEL-2670135-11	4003.43942760643	0	5197.22860190205	8943.42893964981	0	0	1912.56014576482	5406.01683405919	0	0	0	0	0	0	0	0	0	0	0	0	2636.3260510177
GEL-2965996-11	0	0	492.949919224556	344.258481421648	0	0	829.647819063005	0	0	0	0	0	0	0	0	0	0	0	0	0	205.143780290791
GEL-2440760-11	2054.11807306475	0	5945.94713266456	3682.41896893943	0	0	1922.17472238614	3187.1316184754	0	0	0	0	0	0	0	0	0	0	0	0	1841.20948446972
GEL-2633877-11	11767.4828800774	0	4069.59199407416	2825.67519765385	0	0	0	12111.3216731418	0	0	0	0	0	0	0	0	0	0	0	0	2285.92825505279
GEL-2204850-11	5124.22576623377	0	2472.07854545455	3154.44405194805	0	0	0	5876.424	0	0	0	0	0	0	0	0	0	0	0	0	2576.82763636363
GEL-2602990-11	1309.77184969898	1021.71206144903	3140.15175420386	1129.23437824372	0	1451.30122482873	2507.52044841187	1007.20905127673	0	0	0	0	0	0	0	0	0	0	0	0	478.099231887079
GEL-2321335-11	9754.1199156563	0	7175.30669478123	13063.9549815498	0	0	0	10629.5473062731	0	0	0	0	0	0	0	0	0	0	0	0	6771.07110173957
GEL-2947852-11	5707.03106433543	0	2036.6542182991	1343.7718553726	0	0	1054.32099813274	6385.41588864369	0	0	0	0	0	0	0	0	0	0	0	0	1142.80597521644
GEL-2420564-11	3944.6203125	2201.62528409091	2819.30071022727	4088.16107954545	0	0	2213.62869318182	1592.45227272727	0	0	0	0	0	0	0	0	0	0	0	0	745.211647727279
GEL-2657287-11	0	3024.62281171479	0	0	0	6974.43613296536	2135.93981958232	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00123573753081
GEL-2415881-11	5493.68470972029	1219.32027427053	2831.26067782275	1886.17507400471	0	0	1131.40533438047	3058.54077810669	0	0	0	0	0	0	0	0	0	0	0	0	916.613151694561
GEL-2254966-11	5707.94666118858	0	3507.11772240617	1589.96007443749	0	0	1751.55765280228	6440.88923798245	0	0	0	0	0	0	0	0	0	0	0	0	1703.52865118303
GEL-2871656-11	3886.33877901978	0	3620.11006018917	2708.8271711092	0	0	2028.74290627687	1220.04815133276	0	0	0	0	0	0	0	0	0	0	0	0	1667.93293207222
GEL-2913887-11	0	0	363.997711146715	0	0	0	657.937285420005	0	948.830853742275	0	0	0	0	0	0	0	0	0	0	0	247.234149691005
GEL-2209778-11	1005.49870440502	713.144458839944	1364.81956348415	1738.63319712976	0	0	3901.0551126171	705.648196133147	0	0	0	0	0	0	0	0	0	0	0	0	600.200767390879
GEL-2661302-11	0	347.004482581967	965.686859631148	668.397925204918	0	270.171362704918	1336.79585040984	0	0	0	0	0	0	0	0	0	0	0	0	0	332.943519467209
GEL-2985043-11	0	0	1837.28859621616	733.912825337096	0	0	1656.3169227553	0	0	0	0	0	0	0	0	0	0	3316.1429915334	0	0	2048.33866415804
GEL-2518422-11	22918.2453304276	3400.52016230677	8462.78318710003	6886.57856347122	0	0	0	14348.4142888508	0	0	0	0	0	0	0	0	0	0	0	0	5499.45846784358
GEL-2590671-11	56487.4721465	0	11110.1331597	0	0	0	0	79001.8346392177	0	0	0	0	0	0	0	0	0	0	0	0	13944.5600545823
GEL-2903430-11	6142.1017658103	0	3060.55412695772	2880.6097392875	0	0	1359.07997243149	6019.63961309029	0	0	0	0	0	0	0	0	0	0	0	0	1570.0147824227
GEL-2770666-11	4012.57339229398	1365.84419991773	1603.23022075963	1426.81492527081	0	2050.51546003017	0	3176.4748388866	0	0	0	0	0	0	0	0	0	0	0	0	943.546962841081
GEL-2890274-11	10624.4591428148	4792.51965000742	8998.14919175441	12097.4284443126	0	4948.35770428593	0	15694.1907162984	0	0	0	0	0	0	0	0	0	0	0	0	3468.89515052644
GEL-2896814-11	17258.1877996093	0	9132.89690428855	9300.24842288262	0	0	0	16914.9922972985	0	0	0	0	0	0	0	0	0	0	0	0	5438.67457592103
GEL-2610692-11	0	1158.22874729662	2046.13749792048	2649.7355681251	0	1864.7582764931	2326.95050740309	814.957328231576	0	0	0	0	0	0	0	0	0	0	0	0	1153.23207453003
GEL-2825485-11	3626.26703949668	0	0	0	6720.84830478853	0	2167.25725270884	2798.97797972737	0	0	0	0	0	0	0	0	0	0	0	0	3289.64942327858
GEL-2623754-11	7571.53657944897	8335.08646681684	4747.20152486571	7131.7958066193	0	5828.56406168775	0	7252.22481372379	0	0	0	0	0	0	0	0	0	0	0	0	2390.59074683764
GEL-2509033-11	13596.4827857152	0	2970.24858239153	2522.51259150614	0	0	0	14872.2305365304	0	0	0	0	0	0	0	0	0	0	0	0	4196.52550385673
GEL-2565512-11	0	375.958702064897	0	0	732.367551622419	0	740.889282202557	0	0	0	0	0	0	441.124877089479	0	0	0	0	0	0	258.659587020648
GEL-2087659-11	5653.30137010645	8210.43768770103	0	3782.20162422476	0	0	2389.12736125673	5216.77809962149	0	0	0	0	0	0	0	0	0	0	0	0	2886.15385708954
GEL-2119742-11	2144.84698762533	1341.47141179659	3393.87242947039	3530.02926564899	0	3024.08854966429	1085.73772318068	1895.14238400626	0	0	0	0	0	0	0	0	0	0	0	0	271.811248607471
GEL-2793105-11	0	0	157.978193146417	602.228971962617	0	0	398.467289719626	0	0	0	0	0	0	0	0	0	0	0	0	0	133.32554517134
GEL-2243379-11	6615.31779451377	0	8022.20438678467	4010.10191853114	0	2490.68440437579	2550.2007586169	1654.45462041669	0	0	0	0	0	0	0	0	0	0	0	0	1951.03611676104
GEL-2629670-11	8184.93217450579	0	4729.58352996697	10375.5551491794	0	0	0	10445.1225682974	0	0	0	0	0	0	0	0	0	0	0	0	4443.80657805044
GEL-2898292-11	3516	0	2731	8588.5	0	0	1583	4440.5	0	0	0	0	0	0	0	0	0	0	0	0	2264
GEL-2034374-11	0	6921.12468822703	0	0	0	11512.5292699797	0	1601.33864308021	0	0	0	0	0	0	0	0	0	0	0	0	3833.00739871306
GEL-2768090-11	10895.3611276785	0	2431.30791498771	0	0	0	0	17200.2528257423	0	0	0	0	0	0	0	0	0	0	0	0	3863.07813159149
GEL-2284746-11	4151.88836644926	4076.35401183073	3449.06870923707	5434.47171242227	0	3326.51296829971	2492.63370241165	2908.82299408464	0	0	0	0	0	0	0	0	0	0	0	0	544.247535264672
GEL-2827127-11	9279.08393279753	2393.56936991822	9305.60131921175	9767.90443330131	0	0	2577.69009068116	7359.32522201654	0	0	0	0	0	0	0	0	0	0	0	0	2021.82563207349
GEL-2769862-11	7921.05452234493	3815.08134585177	0	10208.2040361164	0	7293.78777414056	6565.05875511109	4736.2388095495	0	0	0	0	0	0	0	0	0	0	0	0	1143.57475688575
GEL-2415969-11	0	0	0	0	0	0	1738.17143698035	0	0	0	0	0	0	0	0	0	0	0	10990.8160915312	0	942.01247148845
GEL-2108670-11	58643.9410058262	7874.76222929339	21594.3790742624	0	0	9201.54822490032	0	38269.4054778073	0	0	0	0	0	0	0	0	0	0	0	0	8428.96398791039
GEL-2659930-11	6327.82346701429	2337.61949492626	4699.74024231271	9314.47613935537	0	0	2173.61111111111	12652.1467551057	0	0	0	0	0	0	0	0	0	0	0	0	1619.58279017456
GEL-2583116-11	13091.6066044684	2299.65423520746	4615.281757918	6665.85254112448	0	0	0	11391.948981095	0	0	0	0	0	0	0	0	0	0	0	0	2597.65588018666
GEL-2089904-11	5008.08056872038	0	2044.75777066535	0	0	0	1027.63211669847	6217.82470609959	0	0	0	0	0	0	0	0	0	0	0	0	1958.70483781621
GEL-2661424-11	14326.5955063807	3535.15992397502	9067.84516698344	3860.08271110508	5259.2502206082	3490.17061498778	0	16442.5926724138	0	0	0	0	0	0	0	0	0	0	0	0	2932.30318354598
GEL-2649930-11	9204.70589225589	0	16419.6238741582	8544.44218223906	0	0	0	7085.46430976431	0	0	0	0	0	0	0	0	0	0	0	0	6248.76374158254
GEL-2167885-11	6320.5220599058	0	3730.28357742125	7033.86313291139	0	0	1543.73811451281	6321.52253826906	0	0	0	0	0	0	0	0	0	0	0	0	2239.07057697969
GEL-2442070-11	14881.767645559	0	9622.05663377029	15010.7482976873	0	3543.96838347782	0	19394.5906950235	0	0	0	0	0	0	0	0	0	0	0	0	4210.86834448209
GEL-2374887-11	3845.92827105611	0	6152.48564219632	5157.8921062117	0	0	1869.73588850174	1680.31330049261	0	0	0	0	0	0	0	0	0	0	0	0	2092.64479154152
GEL-2042680-11	33647.9593570019	12591.346332487	44786.0732264029	0	0	0	0	36472.8831845567	0	89779.7510903895	0	0	0	0	0	0	0	0	0	0	8901.98680916202
GEL-2254979-11	30992.1401562464	0	18999.7816972979	11414.0759586963	20908.7142413828	0	0	36194.6816810061	0	0	0	0	0	0	0	0	0	0	0	0	10452.6062653705
GEL-2072462-11	1787.01422428052	556.193185577241	1423.21490792811	1473.68706582865	0	0	1298.78354835153	2244.76171573492	0	0	0	0	0	0	0	0	0	0	0	0	280.345352299029
GEL-2442633-11	11496.4605334451	0	8317.17390637619	12279.9007943405	0	0	0	12317.9221607696	0	0	0	0	0	0	0	0	0	0	0	0	4524.54260506861
GEL-2576753-11	21347.3328610073	0	8695.00633346215	4347.2532096698	0	0	0	28832.0471037829	0	0	0	0	0	0	0	0	0	0	0	0	6633.36049207785
GEL-2741554-11	17923.5567591458	0	10299.3833587672	8204.11052460411	0	0	0	16453.7161167121	0	0	0	0	0	0	0	0	0	0	0	0	7072.23324077079
GEL-2738627-11	0	0	0	491.655094764496	0	0	2313.78907862638	0	0	0	0	0	1692.19656595984	0	0	0	0	0	0	0	849.359260649284
GEL-2415642-11	2259.3105384163	2611.59284606748	4620.70288189061	5592.48163396247	0	8213.0816981233	2063.65374538844	0	0	0	0	0	0	0	0	0	0	0	0	0	2716.1766561514
GEL-2407422-11	9218.62663552717	0	5736.4008835364	2784.48107712654	2516.07929317088	0	2418.61495821492	10746.0677002729	0	0	0	0	0	0	0	0	0	0	0	0	2105.72945215119
GEL-2576450-11	4087.88297059476	0	2683.11047299795	1604.6689753765	0	1990.96891868576	2748.5765694708	5752.02114811072	0	0	0	0	0	0	0	0	0	0	0	0	1407.77094476351
GEL-2264596-11	2658.93464584748	704.085494455759	2087.27119257751	1838.41769631138	0	0	959.934872143019	2197.2064720525	0	0	0	0	0	0	0	0	0	0	0	0	595.149626612352
GEL-2350994-11	12392.7283987886	3321.86037724825	11756.00927053	10499.102667225	0	0	0	7823.98060200017	0	0	0	0	0	0	0	0	0	0	0	0	5650.31868420798
GEL-2994667-11	0	3532.92562089821	723.635439454382	0	700.06588598636	561.657444344357	1825.88817398018	0	0	0	0	0	0	0	0	0	0	0	0	0	449.82743533651
GEL-2617005-11	0	0	654.454183266932	581.960796812749	0	0	1485.61099601594	0	0	0	0	0	0	0	0	0	0	0	0	0	436.974023904379
GEL-2299629-11	26837.8997374448	9930.2827663259	7780.91201608849	5122.30880956371	0	0	0	32952.6871124518	0	0	0	0	0	0	0	0	0	0	0	0	6833.90955812531
GEL-2409593-11	0	0	0	489.738461538462	0	0	915.488461538462	0	0	0	0	0	0	0	0	0	0	0	0	1329.14615384615	409.626923076926
GEL-2206259-11	6157.32945932289	0	8695.40424456796	1816.12241030824	0	1545.82743810005	3314.48585144012	4379.17824658919	0	0	0	0	0	0	0	0	0	0	0	0	1776.65234967155
GEL-2218259-11	6396.65709448288	0	7090.71665718708	10129.166307324	0	2694.1720876708	2939.87017367495	5623.53378923559	0	0	0	0	0	0	0	0	0	0	0	0	2956.8838904247
GEL-2439902-11	1058.66992311171	0	993.128448665762	945.598371777476	0	0	948.099954771597	983.622433288105	0	0	0	0	0	0	0	0	0	0	0	0	601.88086838535
GEL-2744675-11	0	0	1381.36172551175	879.185465036406	0	0	1109.41241928836	0	0	0	0	0	0	0	0	0	0	0	0	0	289.040390163484
GEL-2092472-11	1384.05383727957	1182.76415975389	0	2361.03301653574	0	0	1393.54392133165	1764.15667747075	0	0	0	0	0	0	0	0	0	0	0	0	1006.4483876284
GEL-2286324-11	7079.28801383531	1277.14992683251	5003.1698816017	4665.89437275509	0	0	1770.32167087934	1481.51390182254	0	0	0	0	0	0	0	0	0	0	0	0	1258.66223227351
GEL-2662492-11	7935.67289923608	0	3185.05580210986	0	0	0	0	12421.1183703165	0	0	0	0	0	0	0	0	0	0	0	0	3914.15292833756
GEL-2414730-11	13895.6172892139	0	10367.2379890467	18078.6958646247	0	0	0	9159.29283770046	0	0	0	0	0	0	0	0	0	0	0	0	9457.15601941424
GEL-2771130-11	2350.27541227526	0	4063.38281463112	7175.76114073156	0	2379.76004959702	1505.71546187229	1484.72639801612	0	0	0	0	0	0	0	0	0	0	0	0	1192.37872287663
GEL-2328125-11	10437.5994324546	0	3308.78661787768	2094.5300276305	0	0	2386.45233365693	13119.4791427078	0	0	0	0	0	0	0	0	0	0	0	0	2179.15244567249
GEL-2200527-11	4546.71821545158	0	2470.03203482046	5752.24578890098	0	0	1905.25336235038	6156.08752992383	0	0	0	0	0	0	0	0	0	0	0	0	2135.66306855277
GEL-2347623-11	7631.73424534649	2295.17563441268	4760.5125674953	2358.73588420998	0	2777.13248917487	0	7335.95387030552	0	0	0	0	0	0	0	0	0	0	0	0	1851.75530905516
GEL-2223316-11	23855.6617139075	0	7448.98527085485	7264.39890560434	0	0	0	19008.3937483858	0	0	0	0	0	0	0	0	0	0	0	0	4403.56036124751
GEL-2357444-11	20025.9447043939	0	11410.1719958375	9758.14034273394	0	0	0	20560.6167713535	0	0	0	0	0	0	0	0	0	0	0	0	5053.12618568116
GEL-2052379-11	3148.72483925994	838.861041858024	2074.68311245243	1340.67970082666	0	0	808.901718934523	2595.47600927262	0	0	0	0	0	0	0	0	0	0	0	0	608.673577395803
