GEL-Kidney_common_SBS13	GEL-Kidney_common_SBS5	GEL-Kidney_common_SBS1	GEL-Kidney_common_SBS125	GEL-Kidney_common_SBS107	GEL-Kidney_rare_SBS150	GEL-Kidney_rare_SBS57	GEL-Kidney_rare_SBS22	GEL-Kidney_rare_SBS17	GEL-Kidney_rare_SBS44	GEL-Kidney_rare_SBS26	GEL-Kidney_rare_SBS6	GEL-Kidney_rare_SBS18	GEL-Kidney_rare_SBS31_a	GEL-Kidney_rare_SBS168	GEL-Kidney_rare_SBS117	GEL-Kidney_rare_SBS13	GEL-Kidney_rare_SBS2+13	GEL-Kidney_rare_SBS141	GEL-Kidney_rare_SBS121	GEL-Kidney_rare_SBS108	GEL-Kidney_rare_SBS152	GEL-Kidney_rare_SBS138	GEL-Kidney_rare_SBS153	GEL-Kidney_rare_SBS127	GEL-Kidney_rare_SBS31_b	unassigned
GEL-2342289-12	229.213933004137	1582.47697851328	0	552.515681302549	1244.16121713599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141.632190044044
GEL-2342289-13	0	1465.44518733443	0	685.240570203103	1368.48189731298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	442.832345149487
GEL-2001396-12	0	993.359518348624	360.586009174312	231.733944954128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156.320527522936
GEL-2400271-13	0	1865.32107365097	517.198105321817	1259.41747933501	1485.44106993592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268.622271756283
GEL-2400271-12	318.796499720722	1521.91547197915	486.952895177807	1189.10593930367	1859.22919381866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2214018-13	289.285353812397	1482.96280855732	428.422600109709	1127.61228743829	1233.71695008228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54747350886464e-12
GEL-2179753-11	0	681.650936636299	388.800900808681	687.148121609172	2913.50803562289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210.892005322958
GEL-2342289-14	258.370600909744	1554.73006942782	270.38783816136	710.519152501795	1388.99233899928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09494701772928e-13
GEL-2179753-12	0	742.81213411389	324.980308674827	660.943054816392	2759.08781266631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202.176689728581
GEL-2103799-12	0	861.78793256433	386.024844720497	562.994676131322	1388.68677905945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190.505767524401
GEL-2016559-11	0	1556.09589812937	496.052400270453	571.484336263241	1566.08688302907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243.280482307866
GEL-2709738-12	0	605.569071192834	202.521452145215	126.201791607732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123.707685054219
GEL-2214018-11	658.712066905615	1956.65949820789	846.487455197133	1676.99402628435	1967.14695340502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2001396-11	0	1337.16313823163	486.605230386052	356.443337484433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231.788293897885
GEL-2048461-11	0	1545.43795546559	446.270850202429	1157.20232793522	1574.95587044534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219.132995951421
GEL-2775956-13	0	1535.46786833856	457.192678011644	810.954881325571	1412.55049261084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246.834079713385
GEL-2775956-12	312.242130750605	1536.27118644068	563.63196125908	871.384987893462	1866.46973365617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.72848410531878e-12
GEL-2824366-11	483.844423015108	2359.24140147862	600.306975249116	2808.59691417551	1523.01028608165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2128591-11	0	1165	712	1313	909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181
GEL-2579244-11	0	2558.84786211468	0	3210.06363937686	2676.88697381505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	608.20152469341
GEL-2486066-11	0	1533.1790645403	749.098897570374	1184.36583538478	962.484640907631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239.871561596915
GEL-2934888-11	0	2357.38030441564	689.111170870758	1978.31915236917	3785.11063303394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	488.078739310493
GEL-2717102-11	0	3468.37656599262	2663.2534178926	1105.48255965067	0	0	0	0	0	2076.02827883766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300.859177626451
GEL-2868715-11	0	1809.37722382018	364.072866730585	1440.31021625652	833.522105038884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240.717588153831
GEL-2047091-11	0	1213.34715591325	505.187286864002	1196.39121538671	565.031782839995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176.042558996043
GEL-2628874-11	0	1050.76824696803	515.386328555678	0	558.876736493936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141.968687982356
GEL-2938474-11	0	2203.99308812639	0	2050.35415123838	1206.09067719905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	621.56208343618
GEL-2783398-11	0	1163.8084179971	0	985.068214804064	924.656023222061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366.467343976775
GEL-2880786-11	0	1308.63672985782	274.609004739337	1386.02654028436	1014.05616113744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230.671563981043
GEL-2168343-11	0	3307.91205440901	0	2452.08161350844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	631.00633208255
GEL-2861689-11	0	1772.82798360275	600.788924124062	682.896743754351	3112.08662696264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304.399721556198
GEL-2833905-11	0	2393.17660879781	646.262889962146	3136.12844276204	1150.74872732019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349.683331157814
GEL-2119781-11	329.109575060308	1172.17108925589	618.14492484691	1576.4198367044	1703.15457413249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81898940354586e-12
GEL-2357738-11	316.103858164602	1415.20348544374	0	1178.75178805279	1750.84466606225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312.096202276618
GEL-2165472-11	282.753576315462	1276.88717502177	472.588132852345	757.839532280134	1225.93158353029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2916243-11	0	1712.20965918268	0	3434.43224034889	701.405184945889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350.952915522541
GEL-2336247-11	426.237896893138	1568.53547285763	528.175213383407	1242.23612154319	3552.81529532264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2966452-11	0	1161.87783467447	0	1090.69166057059	1375.4363569861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	454.99414776884
GEL-2162322-11	379.721953188055	868.79580306699	318.525020177563	1532.93301049233	1872.02421307506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81898940354586e-12
GEL-2258838-11	0	0	4228.89284947391	0	0	0	0	0	0	0	0	48679.6117298877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	753.495420638392
GEL-2325401-11	0	1127.93468989887	0	1305.60935786524	1160.37528938711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	502.08066284878
GEL-2450537-11	374.852796859666	1504.40922473013	498.304317958783	1282.99617271835	1432.43748773307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09494701772928e-13
GEL-2076854-11	0	710.546148342476	199.778201764846	523.348437872645	598.831385642738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77.4958263772949
GEL-2587283-11	0	2425.83765517241	456.251586206896	2145.68317241379	1915.056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311.171586206904
GEL-2938474-13	0	2240.78411750464	0	2037.03107093858	1235.5025421677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	674.68226938908
GEL-2824666-15	1065.67205973864	1900.13223397635	888.392968263846	1357.30864965775	1208.49408836341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.63797880709171e-12
GEL-2824666-13	947.684368237057	1821.89320792409	798.234143499251	1287.07133344431	1150.11694689529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81898940354586e-12
GEL-2942537-11	0	1389.39780896953	324.644414013466	1163.60184868196	1289.54581764236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229.810110692684
GEL-2491794-11	0	1068.2229179712	212.044249634732	350.073053642246	650.135671049885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115.524107701937
GEL-2938474-14	0	2387.31661417928	441.466088025194	2037.34349796451	1297.40033796759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345.473461863426
GEL-2505304-11	266.027090973619	1323.14787649355	546.029338696321	905.889624985212	1177.9060688513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2266753-11	0	1432.49738037024	318.555361508907	527.920363255326	431.752706950751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157.274187914776
GEL-2947916-11	0	1679.39678854711	511.70680982782	1200.13967885471	1525.13590636487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244.620816405491
GEL-2168343-12	0	3132.67596099605	0	2458.53686840197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600.78717060198
GEL-2824666-14	913.913486005089	1802.8566581849	793.55657336726	1286.96997455471	1090.70330788804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09494701772928e-13
GEL-2520579-11	3757.01017922394	1214.30589872977	760.951626935793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.732295110497
GEL-2092669-11	0	1125.16121391562	328.631236121392	680.306735751295	1107.12657290896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142.774241302733
GEL-2789253-13	0	534.243004982752	373.066308930625	130.548102721349	235.990801073208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.1517822920659
GEL-2824666-12	935.134305960817	1844.2230929554	804.405835764902	1327.31971654856	1096.91704877032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09494701772928e-13
GEL-2789253-14	0	619.949069539667	463.71792360431	0	244.795298726738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195.537708129285
GEL-2938474-12	0	2968.74586466165	729.428963713632	2154.26688460281	1433.3429225237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366.215364498208
GEL-2770521-11	0	2129.87038048425	884.106590205716	715.800746404515	1530.78172219188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242.44056071364
GEL-2154838-11	0	2124.27040084547	1105.5793764626	1540.02113686118	1633.40114742961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	211.72793840114
GEL-2561356-11	0	1260.67234890414	328.435687403144	1115.98040735001	1626.65784812929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191.253708213416
GEL-2789253-11	0	416.081668114683	314.81841876629	146.380538662033	215.560382276282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.1589921807119
GEL-2958609-11	0	534.986027014439	855.174662319516	0	688.054261760596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.785048905449
GEL-2729085-11	541.805609353705	1491.46488774119	740.234416469407	1270.54415034789	2923.9509360878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.27595761418343e-12
GEL-2768679-11	0	1598.88729908018	572.750720059463	1837.11548824677	1109.39106197157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279.855430642017
GEL-2434480-11	0	609.871089721554	345.476108628395	216.048470264696	217.559298728085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.04503265727
GEL-2341968-11	397.755076923077	2217.63446153846	529.673846153846	1197.76246153846	1341.17415384615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.27595761418343e-12
GEL-2737534-11	0	1407.15574901794	0	1077.32243337934	1751.95880666737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	463.56301093535
GEL-2553399-11	0	1357.68762430939	330.519447513812	1356.18298342541	1239.32254143646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255.287403314928
GEL-2013529-11	0	2661.04306290417	0	2259.83810993533	1183.12992357437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	694.988903586131
GEL-2345610-11	0	1373	673	1140	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227
GEL-2312219-11	0	336.840064620355	664.127948303716	0	494.702423263328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.329563812601
GEL-2789253-12	0	517.696746707978	357.445391169636	170.735089078234	192.201781564679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.9209914794728
GEL-2332327-11	0	2093.59969461764	472.957755439623	1251.0656572083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107.376892734437
GEL-2486894-11	0	687	241	190	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37
GEL-2942634-11	416.204924148222	1544.54944872751	425.686810909392	2845.56412169444	787.994694520434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81898940354586e-12
GEL-2878896-11	0	1578.15533707865	0	1541.59382022472	1753.95112359551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	475.29971910112
GEL-2159657-11	0	1295.22019438445	0	1562.66241900648	1455.18563714903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315.93174946004
GEL-2914583-11	0	1710.00430570506	0	1202.37029063509	1701.47685683531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512.14854682454
GEL-2853223-11	409.377148796674	1557.63012712881	398.393859438714	1547.14607819621	2331.45278643959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81898940354586e-12
GEL-2546460-11	287.663139973246	1431.80068101666	314.72552596376	1037.39146296972	1049.41919007661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.63797880709171e-12
GEL-2811484-11	265.061829211386	1048.74463369109	409.095426971535	1260.29398040131	1303.80412972469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2490889-11	268.907845152449	1433.00890715999	332.88591983556	812.221651250428	1529.97567660158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2644020-11	424.709425107548	684.756094381436	910.665363055664	667.185373484552	1163.6837439708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2641314-11	791.259692757864	1561.56547183614	0	4667.23482077542	3391.04169714704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500.898317483536
GEL-2039469-11	0	1357.5444332999	0	781.31334002006	777.811935807422	0	0	1663.66720160481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	406.663089267808
GEL-2003713-11	0	1383.63636363636	0	2713.7287522604	1400.65033700477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	589.984547098469
GEL-2773885-11	0	1377.4418079096	343.611299435028	881.502824858757	761.638418079096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171.805649717519
GEL-2242445-11	0	1607.25835654596	427.403899721448	1287.70403899721	1469.45055710306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227.183147632322
GEL-2730923-11	0	1345.24637134779	0	2243.07709707823	1146.78378887842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	568.89274269556
GEL-2550882-11	369.157524012807	1173.00053361793	0	979.918143009605	1903.31216648879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261.611632870869
GEL-2976059-11	255.909763835037	1209.07366936905	0	1227.0673246387	1363.01938667607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198.929855481143
GEL-2813872-11	433.227330683267	1373.72084302108	0	2851.49628740719	1708.89672241806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302.658816470403
GEL-2746019-11	257.328768999041	1015.85019854854	0	1027.32027933726	1141.02368889497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200.477064220189
GEL-2159936-11	0	0	1248.16197274497	0	0	0	0	0	0	0	0	2476.32134977287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128.51667748216
GEL-2856128-11	0	1022.60912052117	460.499457111835	832.903365906623	1162.76112920738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209.226927252992
GEL-2635456-11	0	772.643798681845	0	1892.45356500899	339.185140802876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325.717495506289
GEL-2601928-11	255.953271028037	1091.06355140187	449.67476635514	1241.62429906542	720.684112149533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2966452-12	0	1284.95875406469	762.08591476981	0	627.747047749444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243.208283416056
GEL-2511221-11	0	1466.00201998724	479.183499893685	1204.44769296194	1277.82266638316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267.544120773975
GEL-2444677-11	0	1705.56275071633	590.98223495702	1166.99025787966	1502.911747851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259.55300859599
GEL-2451645-11	0	1278.93013100437	0	979.712518195051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	491.357350800579
GEL-2400461-12	0	1327.48748824083	594.561994355597	1431.76142991533	1708.4884289746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266.700658513643
GEL-2765293-11	394.024938875306	1542.01108394458	0	1898.43822330888	1963.10643846781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353.419315403424
GEL-2069652-11	0	1026.72130257802	653.322659430122	712.306648575305	1144.68928086839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146.960108548163
GEL-2637759-11	0	1093.61644146701	563.074826842285	1338.86681049165	1164.18848643125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248.253434767805
GEL-2994049-11	435.590509179079	2123.94132317284	574.619397298233	921.691513682023	3163.15725666782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54747350886464e-12
GEL-2359468-11	0	1575.06505558241	566.883325277912	1514.02377960367	1262.85393910101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257.173900434998
GEL-2785815-11	432.13901850362	1410.95390185036	513.165084473049	1421.45728077232	2439.28471440064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09139364212751e-11
GEL-2337541-11	5818.13352442374	0	1497.96536486325	0	578.759345515347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	489.141765197664
GEL-2110081-11	409.031600092714	1082.08359731129	650.550258827165	1234.59537974195	3095.73916402689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2237980-11	407.099697885196	1095.768351433	1103.7703110966	932.728423287336	2585.63321629787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2025299-11	0	1557.15535410765	860.27104815864	1321.53971671388	490.65835694051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166.37552407932
GEL-2720345-11	0	2064.83078465781	586.673351717222	2015.94133868137	1058.10729506142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244.447229882178
GEL-2554215-11	0	3092.02398305085	0	1685.28559322034	832.141016949153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	291.549406779657
GEL-2455942-11	0	1574.98022930396	418.291504920105	2320.89166741898	961.319039451115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273.51755890584
GEL-2218531-11	0	1198.84203195412	0	1825.45276526014	2420.63318312167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	644.07201966407
GEL-2115933-11	440.093822037805	1541.07768556939	0	3214.53319502075	989.586675887506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315.708621484549
GEL-2966681-11	0	841.203279266573	0	717.74682651622	915.177186177715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360.872708039492
GEL-2178770-11	415.480899256254	1418.34854631508	882.082488167681	1692.49577417174	1521.59229208925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2274939-11	0	443.77063890883	1378.44687724336	284.815506101938	573.642498205312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113.32447954056
GEL-2977453-11	0	1778.82816901408	0	2170.46009389671	1923.19248826291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511.5192488263
GEL-2328362-11	0	1827.50801649107	680.93449381585	1183.12368300504	1515.07924874027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258.35455794777
GEL-2493363-11	1468.41849148418	981.605839416058	1170.14598540146	0	375.085158150852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104.74452554745
GEL-2429381-11	342.598067188219	1714.4929590428	399.697745052922	1833.20018407731	1152.01104463875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2111137-11	0	1254.39835164835	454.825728619207	918.157548972766	1375.48506927855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186.133301481127
GEL-2893903-11	360.528537346302	1502.20223894293	389.070379886218	1891.77335290879	1313.42549091576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2043995-11	0	1196.08411829135	199.430449069003	622.721577217963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257.763855421684
GEL-2471677-11	0	2211.87954491209	0	2694.07128649853	894.855835786459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	486.193332802921
GEL-2475406-11	0	1525.37552155772	369.485396383866	1048.53963838665	1468.45479833102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255.144645340744
GEL-2748792-11	0	1323.0623828943	463.846577758184	884.207538851538	1618.96451008487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244.918990411108
GEL-2203664-11	384	893	589	1495	1272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2394227-11	432.236977514626	1850.73292450835	0	2172.66462254176	2405.75315429619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219.612321139074
GEL-2098904-11	0	1499.87495084546	543.498230436492	729.668895005899	858.787259142745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186.170664569404
GEL-2691142-11	799.694027738466	1200.54316444948	1816.84871214266	0	2816.46624681574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447.447848853654
GEL-2741366-11	0	2386.25213063339	0	1458.70893843322	2684.28403899911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	792.75489193428
GEL-2416440-11	946.845049130764	1800.10657596372	557.497560640418	2107.38081495224	1871.16999931286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2883805-11	263.708850726552	435.344782034346	543.930779392338	239.189431968296	411.826155878468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2629558-11	422.707589122986	1537.57381351608	444.243639279726	1399.84326018809	3065.63169789313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2533928-11	111.660714285714	475.815476190476	231.872023809524	246.458333333333	286.193452380952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09494701772928e-13
GEL-2479608-11	367.304723346829	1330.48151147099	398.246153846154	1925.35546558704	1525.61214574899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2515817-11	498.061653286503	1769.49542147516	706.797039638736	1858.09533366784	3148.55055193176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81898940354586e-12
GEL-2130646-11	1040.49281950615	2508.86584357888	1071.94725694803	2680.61705754727	2363.07702241967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GEL-2326853-11	0	359.704612365064	518.515701668302	111.718842001963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.060843964671
GEL-2692149-11	2845.72603999081	871.497356929442	1432.35210296484	911.451390484946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457.973109629962
GEL-2451958-11	408.354371742907	1901.14982628836	0	1608.39577301679	2602.75868558193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	393.341343370013
GEL-2754988-11	440.126779186435	1518.38725985844	462.684529828109	1708.3736485961	2315.42778253092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
