ICGC-Breast_common_SBS17	ICGC-Breast_common_SBS8	ICGC-Breast_common_SBS1	ICGC-Breast_common_SBS2	ICGC-Breast_common_SBS13	ICGC-Breast_common_SBS3	ICGC-Breast_common_SBS5	ICGC-Breast_common_SBS18	ICGC-Breast_common_SBS127	ICGC-Breast_rare_SBS26	ICGC-Breast_rare_SBS44	ICGC-Breast_rare_SBS33_a	ICGC-Breast_rare_SBS30	ICGC-Breast_rare_SBS33_b	unassigned
PD6711a2	0	0	556.599423631124	0	0	183.025936599424	704.524495677234	0	0	0	0	0	0	0	469.850144092218
PD6727b	0	0	1570.82315931391	394.706838439068	856.949067485582	1846.46760542281	712.373305370384	0	577.302524155494	0	0	0	0	0	720.377499812752
PD6728b	0	502.207792207792	455.734832331847	0	0	545.68249660787	324.311300639659	300.824966078697	0	0	0	0	0	0	449.238612134135
PD6729a2	0	706.427501282709	1005.89676757311	0	0	1309.36562339661	751.422883530015	0	537.944792201129	0	0	0	0	0	560.942432016427
PD6730b	0	2607.7309085496	618.266014985362	0	0	3658.03220364214	0	859.064357663871	884.595990671364	0	0	0	0	0	1461.31052448766
PD6731a2	0	1741.0926792188	0	1072.74903520056	2813.84171441937	1137.2339492457	731.328908899544	0	0	0	0	0	0	0	1052.75371301603
PD6732b	0	303.407109895744	491.728764313793	0	381.62536318578	542.047513245599	488.241326269014	0	387.603828405401	0	0	0	0	0	320.346094684669
PD6733b	0	0	1039.83565758421	487.564042051062	587.384252306372	567.821497532718	0	463.486805406565	973.623256811843	0	0	0	0	0	556.28448830723
PD7066a	0	644.651796778191	625.116893845518	0	282.504750103263	1054.88475836431	392.200743494424	0	301.037863141952	0	0	0	0	0	337.603194272342
PD7067a	0	1159.53049289891	771.355054302423	0	447.625730994152	933.219715956558	0	0	1725.05764411028	0	0	0	0	0	943.211361737677
PD7069a	0	362.990424076607	841.295485636115	1051.87004103967	1338.1511627907	0	556.017099863201	0	409.116279069767	0	0	0	0	0	571.55950752394
PD7202a	0	0	1652.37506074448	411.719700651181	0	0	439.200991349985	1426.02915735251	0	0	0	0	0	0	1211.67508990184
PD7203a	0	0	224.504816955684	212.953114964676	280.254335260116	0	0	316.918432883751	266.693641618497	0	0	0	0	0	262.675658317276
PD7204a	0	0	703.023126734505	195.256244218316	0	0	553.058279370953	182.172062904718	0	0	0	0	0	0	542.490286771508
PD7205a	0	1055.55223880597	846.937186408384	1019.61854557002	2049.21867259447	0	736.141632264211	0	1315.57243569387	0	0	0	0	0	834.959288663075
PD7211a	0	2554.61262891261	626.659670707436	0	506.724805500271	2079.37072552922	1003.95476750498	606.670526506242	597.175683010675	0	0	0	0	0	310.831192328566
PD7217a	0	1752.14007739685	593.708617212623	650.180901509784	1162.92925273887	2431.80650787595	692.160298686434	0	1169.42606420668	0	0	0	0	0	716.648280372809
PD7220a	0	0	872.866518353726	430.908787541713	204.907675194661	0	549.936040044494	0	0	0	0	0	0	0	650.380978865406
PD7238a	0	0	703.097165991903	329.109311740891	0	0	661.210526315789	0	0	0	0	0	0	0	523.582995951417
PD7240a	0	0	1070.89679098005	0	0	957.907680447143	921.911149657897	0	1169.88725065048	0	0	0	0	0	1067.39712826443
PD7243a	0	1058.89186588706	1079.44800532899	495.352823625194	0	475.799422692621	1247.40670564725	1505.11050255347	0	0	0	0	0	0	911.990674265415
PD7248a	0	2676.76632867802	0	0	1445.17436387985	4131.42215419935	935.670556724699	858.820814999043	1888.80696384159	0	0	0	0	0	1105.33881767745
PD7249a	0	547.634932779539	603.751229642584	833.727839108099	853.268335337195	0	496.52901956498	359.244507596459	545.129740955296	0	0	0	0	0	344.714395015848
PD7250a	0	1322.58669878907	490.717682115007	0	0	3579.08768148101	815.861915932289	0	718.318645787105	0	0	0	0	0	963.42737589552
PD7304a	0	247.13631840796	437.471144278607	141.505472636816	0	196.313930348259	394.620895522388	195.815671641791	240.658955223881	0	0	0	0	0	149.477611940298
PD7305a	0	0	1383.94682422452	369.320109727791	385.377505802912	436.560455792361	590.611099388057	1156.13251740874	0	0	0	0	0	0	434.051487655619
PD7306a	0	0	1403.94338659079	745.531990953527	486.673670387393	0	1066.97694608594	1144.0836798716	817.131100897352	0	0	0	0	0	1198.6592252134
PD7307a	0	791.483243371493	0	2154.5932736224	3507.70982857821	0	0	0	0	0	0	0	0	0	1970.2136544279
PD7322a	0	0	641.687562688064	0	0	0	292.043630892678	619.455867602808	231.411735205617	0	0	0	0	0	230.401203610833
PD7341a	0	0	681.543950697373	219.497242945183	448.014920531949	493.117093739864	0	393.391177424586	322.731106065521	0	0	0	0	0	531.704508595524
PD7344a	0	0	181.121984838043	0	0	86.0827015851137	0	97.0296347346657	170.672639558925	0	0	0	0	0	187.093039283253
PD7426a	0	2198.51029018038	0	0	5237.90699624091	6466.9717932769	1186.545257863	0	1489.68456067285	0	0	0	0	0	1917.38110176596
PD7428a	0	4879.29433903089	0	0	1349.63462443155	5616.64105378705	0	0	1942.41336051435	0	0	0	0	0	2162.01662223616
PD8609a	0	0	746.660501721594	2039.80442695524	1015.3982292179	0	544.481652729956	0	0	0	0	0	0	0	740.65518937531
PD8610a	0	1322.18452497551	0	0	513.295200783546	1153.41625857003	812.883839373163	444.389813907933	0	0	0	0	0	0	851.830362389818
PD8611a	0	903.956285756198	0	0	892.437729206396	2609.70426873991	743.197300865483	0	1010.62813554349	0	0	0	0	0	668.076279888523
PD8612a	0	325.082592121982	748.190088945362	194.049301143583	0	0	224.056925031766	0	195.049555273189	0	0	0	0	0	281.571537484118
PD8614a	0	0	361.129313349599	0	0	167.02230742419	394.734402230742	129.40467061694	152.476821192053	0	0	0	0	0	234.232485186476
PD8615a	0	0	570.402629416598	547.84716516023	1357.83894823336	643.582580115037	326.803615447822	0	411.51191454396	0	0	0	0	0	412.013147082993
PD8617a	0	265.327335273882	444.724794919291	0	0	0	634.675046308547	0	317.588780100556	0	0	0	0	0	236.684043397724
PD8619a	0	0	819.885202295954	0	239.966400671987	750.394932101358	420.441131177376	418.441411171777	492.930981380372	0	0	0	0	0	428.939941201176
PD8620a	0	0	332.499436302142	644.030439684329	865.197482149568	0	360.457346862082	0	0	0	0	0	0	0	454.815295001879
PD8621a	0	1753.24065899907	532.287472800746	0	571.883245259559	2698.52707491452	761.341498290333	0	1052.04463786136	0	0	0	0	0	692.675411874412
PD8652a2	0	3014.50752661082	959.229577376079	0	1527.9763179442	5453.77690999559	1159.963721106	1007.66542797758	1939.93071738994	0	0	0	0	0	792.949801599791
PD8660a2	1527.83346395733	1596.75828188022	1940.88291629232	2379.90403914897	2434.84411140634	8636.57935885918	2531.73842066026	0	4011.62418519297	0	0	0	0	0	1067.83522260241
PD8828a	0	0	526.170036540804	362.495006090134	319.316930572473	181.749573690621	352.45359317905	0	224.927649208283	0	0	0	0	0	93.8872107186351
PD8832a	0	8510.16632606721	0	0	0	8403.72678247048	1658.55795867393	0	2916.84326748411	0	0	0	0	0	4919.70566530427
PD8969a	0	947.375303019173	0	0	841.16506280761	1759.48284727834	1302.57841768897	752.990523764049	0	0	0	0	0	0	1216.40784544186
PD8973a	0	0	875.296393720831	1496.92728044124	2255.91854051761	0	461.71132795927	0	0	0	0	0	0	0	818.146457361049
PD8977a	0	0	1921.2625725936	0	0	0	458.443346101569	0	698.913629062152	0	0	0	0	0	967.380452242679
PD8978a	0	966.079357935793	810.986348634863	0	444.266426642664	2004.70222022202	672.403240324032	0	1109.66546654665	0	0	0	0	0	661.896939693978
PD8979a	0	0	862.213577799802	284.070366699703	0	577.643087215064	886.219524281467	279.56925173439	561.13899900892	0	0	0	0	0	586.145193260654
PD8980a	0	4869.6300058226	0	0	1311.169631882	3312.42854370188	2481.32101960277	1460.68897586854	0	0	0	0	0	0	2023.76182312221
PD8981a	0	150.5	455.5	125	0	0	421	238.5	0	0	0	0	0	0	357.5
PD8982a	0	1481.64085861981	0	0	5357.39347226408	7029.42393194094	2105.27923688542	2339.64333897401	0	0	0	0	0	0	3243.61916131574
PD8984a	0	1359.55980965925	725.332166493464	0	1006.65492534048	3827.39112837062	916.050976316797	0	0	0	0	0	0	0	1317.01099381939
PD8995a	0	0	2055.77099538563	2146.78299274885	1613.212656559	0	0	0	629.082926829268	0	0	0	0	0	1141.15042847725
PD8996a	0	281.671554252199	1019.00293255132	0	0	0	585.278592375366	449.178885630499	415.777126099707	0	0	0	0	0	479.090909090909
PD8997a	0	0	878.741598868058	0	177.250442164839	398.062433675274	434.113371064733	300.42447824549	301.425893172975	0	0	0	0	0	340.981782808631
PD8998a	0	510.411351974029	0	913.446538904597	1756.47429050162	450.480469159074	386.554194156456	0	356.588752748979	0	0	0	0	0	395.044402555245
PD8999a	0	0	425.527259148618	0	0	0	393.336071695295	0	166.991784914115	0	0	0	0	0	361.144884241972
PD9004a	0	2142.18140365722	0	0	1230.16852348047	3458.25694542378	1661.20199313684	0	0	0	0	0	0	0	2133.19113430169
PD9009a	0	1150.29822711395	915.727608251499	2721.62064192974	7725.29262505767	0	0	0	941.791010347327	0	0	0	0	0	1755.26988729981
PD9063a	0	0	0	29373.0974724912	19083.9106926913	0	0	0	0	0	0	0	0	0	1587.9918348175
PD9064a	0	4488.45111867704	785.954523346303	0	886.576726653696	2765.85907101167	1286.5625	0	1141.38618677043	0	0	0	0	0	996.209873540862
PD9065a	0	0	534.14201183432	266.568047337278	0	0	241.923076923077	794.171597633136	0	0	0	0	0	0	373.195266272189
PD9067a	0	0	460.425848142165	184.772859450727	0	0	242.514378029079	0	200.337964458805	0	0	0	0	0	465.948949919224
PD9193a	0	0	401.791579575993	0	140.627052851597	269.200358315915	256.142131979695	356.590026873694	0	0	0	0	0	0	257.648850403106
PD9464a	0	907.951005623868	688.220855971785	420.4403774664	350.867505480888	571.09817939186	1307.36936421695	792.830426079497	0	0	0	0	0	0	212.222285768752
PD9467a	0	0	962.062423749492	0	0	0	678.101260675071	256.416429442863	0	0	0	0	0	0	566.419886132574
PD9539a	0	428.5	1941.5	0	0	0	420	0	0	0	0	0	0	0	790
PD9541a	0	317.882526782416	1258.5349094939	257.404876246768	0	0	351.37015145918	0	244.409678611009	0	0	0	0	0	276.397857406727
PD9544a	0	161.864530225783	479.523670793882	0	0	0	287.309541150765	115.834304442826	199.295702840495	0	0	0	0	0	145.172250546249
PD9568a	0	7695.40520972174	0	0	3763.67634233434	8545.67096147834	3121.47562159583	0	2367.74004047983	0	0	0	0	0	4901.03182438992
PD9571a	0	371.092168353756	611.976558337773	0	0	1434.78955780501	644.528502930208	0	936.494405966969	0	0	0	0	0	701.118806606284
PD9575a	0	0	510.156971375808	0	522.160664819944	1173.86118805786	1054.32440751	0	1960.10310864882	0	0	0	0	0	1279.39365958757
PD9576a	0	6331.22675641565	0	0	0	4702.26790071519	1711.00715187211	0	2368.89440471182	0	0	0	0	0	2724.60378628523
PD9577a	0	303.08635097493	387.528319405757	0	0	0	542.338594862272	0	0	0	0	0	0	0	391.046734757041
PD9578a	0	0	303.510658016682	0	0	0	249.060240963855	106.884151992586	223.85171455051	0	0	0	0	0	204.693234476367
PD9579a	0	226.47537993921	406.265045592705	0	0	0	419.17811550152	0	229.951975683891	0	0	0	0	0	352.129483282674
PD9581a	0	145.721393034826	443.696517412935	0	0	0	473.845771144279	0	270.8407960199	0	0	0	0	0	281.89552238806
PD9582a	0	392.651111519383	974.580194745545	0	182.230387653867	372.515157082491	0	314.120889215506	0	0	0	0	0	0	503.902259783208
PD9584a	0	238.5	712	0	0	231	716	198.5	429	0	0	0	0	0	228
PD9585a	0	3267.25263618252	762.592157053307	0	1211.85188784683	2156.84649399874	1289.31046212158	669.641867923611	0	0	0	0	0	0	926.504494873412
PD9591a	0	149.88785046729	426.953271028037	0	0	0	334.093457943925	0	156.448598130841	0	0	0	0	0	228.616822429907
PD9593a	0	0	400.871866295265	0	0	137.627669452182	590.047353760446	204.189415041783	0	0	0	0	0	0	284.263695450324
PD9595a	0	2734.0785461266	856.458339750501	0	0	2571.87052723446	1052.10616561425	622.878792545819	1048.11335284152	0	0	0	0	0	836.494275886849
PD9597a	0	0	510.578566505858	1240.33476912474	762.356995175741	0	0	0	0	0	0	0	0	0	397.729669193661
PD9600a	0	318.447960444994	582.989369592089	0	0	0	400.306056860321	0	314.454882571075	0	0	0	0	0	402.801730531521
PD9604a	0	0	1466.21784826162	0	0	0	916.573875099704	0	0	7212.45024163656	0	0	0	0	1073.75803500212
PD9606a	0	0	433.354627354627	0	0	0	357.292383292383	0	0	0	0	0	0	0	431.35298935299
PD9694a	0	0	782.671769208125	0	0	0	340.182513982926	209.65322343244	0	0	0	0	0	0	379.492493376509
PD9696a	0	1669.5	392.5	0	728	1605	0	0	656	0	0	0	0	0	814
PD9702a	0	1129.29011520591	0	0	1109.27611227802	2993.09413786519	587.410985933422	628.940042008784	789.052065431863	0	0	0	0	0	623.936541276811
PD9752a	0	446.256764536557	1122.64594127807	298.171560161197	331.190558434082	0	660.880253310305	263.651698330455	0	0	0	0	0	0	353.203223949334
PD9754a	0	245.258575197889	676.71345646438	0	0	0	422.445382585752	170.679947229551	178.688390501319	0	0	0	0	0	203.214248021109
PD9755a	0	180.662154208358	516.321365509123	0	0	159.526191877575	643.640376692172	0	0	0	0	0	0	0	209.849911712772
PD9756a	0	0	561.299572039943	1346.91868758916	983.901569186876	0	444.132667617689	0	0	0	0	0	0	0	875.747503566332
PD9759a	0	0	673.651258581236	0	0	0	653.085583524027	161.014187643021	0	0	0	0	0	0	704.248970251716
PD9760a	0	595.5	1174	591	601	654	661.5	0	0	0	0	0	0	0	729
PD9761a	0	202.065817919769	767.850108095124	0	0	0	652.167427336056	246.015133317319	0	0	0	0	0	0	234.901513331732
PD9842a	0	0	647.612736660929	0	0	279.480206540447	1164.5008605852	219.376936316695	450.273666092943	0	0	0	0	0	439.755593803786
PD9843a	0	272.542372881356	382.761714855434	0	0	0	723.439680957129	216.931704885344	237.47258225324	0	0	0	0	0	176.851944167497
PD9844a	0	0	93.288	0	0	0	186.069	110.019	0	0	0	0	0	0	117.624
PD9845a	0	288.541560913706	458.271890862944	256.093115482233	0	317.495558375635	1176.13134517767	0	400.863102791878	0	0	0	0	0	249.603426395934
PD9847a	0	273.991685393258	415.245168539326	0	0	201.361348314607	747.341123595506	0	358.142696629214	0	0	0	0	0	232.917977528089
PD11353a	0	398.589019470268	827.109629889493	0	0	0	990.236800561305	333.737239080863	0	0	0	0	0	0	294.327310998071
PD11354a	0	329.791597260781	1009.42291319637	0	0	0	523.757171941514	0	404.47084952804	0	0	0	0	0	440.557468073295
PD11378a	0	347.625403659849	566.889128094725	0	0	0	782.656620021529	217.765339074273	0	0	0	0	0	0	405.063509149624
PD12664a	0	443.836164590412	638.703284258211	0	0	273.515288788222	834.572291430729	0	0	0	0	0	0	0	463.372970932426
PD13352a	0	165.643954769498	382.332270223253	0	0	0	706.614091040881	0	159.138300956799	0	0	0	0	0	312.271383009569
PD13353a	0	281.779342723005	696.454616588419	0	162.872456964006	0	835.845461658842	0	222.325899843505	0	0	0	0	0	354.722222222223
PD13357a	0	0	722.253794377722	638.936122475914	1120.27134749901	0	493.381153490828	0	363.887422462716	0	0	0	0	0	464.27015969381
PD13358a	0	0	465.050742147049	0	0	184.425267518122	365.361408353469	126.107007248878	0	0	0	0	0	0	303.055574732482
PD13359a	0	145.2565913371	371.492467043314	0	0	0	233.827683615819	0	107.297551789077	0	0	0	0	0	217.12570621469
PD13632a	0	0	0	1261.56007829888	9980.01984286595	3366.32612018341	0	0	0	0	0	0	0	0	4032.09395865176
PD13633a	0	449.990672241878	1326.89557199528	538.283156427576	524.236624852579	345.143347271363	628.58228798113	0	530.758228798113	0	0	0	0	0	335.110110432081
PD13769a	0	0	0	6137.96260578626	4598.46545955521	0	0	0	0	0	0	0	0	0	1982.57193465853
PD14434a	0	1331.25804575417	0	0	379.573575029081	1027.19910818147	1058.20511826289	0	642.124466847615	0	0	0	0	0	720.639685924774
PD14436a	0	0	563.731375218829	185.746741879012	0	0	573.218439992219	382.977825325812	444.893405952149	0	0	0	0	0	416.432211631979
PD14443a	0	325.159251504842	882.075634650615	331.652447003402	243.744569484428	0	639.330018319812	695.770871499607	446.032583093431	0	0	0	0	0	253.234624443863
PD14444a	0	184.157939914163	372.319313304721	0	0	246.211158798283	472.405150214592	0	222.190557939914	0	0	0	0	0	251.715879828327
PD14445a	0	164.769010629599	356.582174979558	0	0	0	353.57726901063	0	139.728127555192	0	0	0	0	0	210.343417825021
PD14446a	0	1590.19916777	563.893323245697	0	724.862871193493	1517.71288065065	1248.26385473804	1533.70985435975	0	0	0	0	0	0	750.35804804237
PD14447a	0	225.620193718814	486.917522747285	0	0	0	490.434986791899	0	224.615203991782	0	0	0	0	0	284.41209275022
PD14449a	0	0	820.250464762549	0	0	0	843.215480817982	290.55737704918	429.845191820179	0	0	0	0	0	570.13148555011
PD14452a	0	1525.83531259201	613.521248405143	0	380.462852095397	947.173226028069	563.224457748552	0	505.457846697419	0	0	0	0	0	538.32505643341
PD14455a	0	0	0	21103.1080125392	16528.1999247649	0	0	0	0	0	0	0	0	0	2264.6920626959
PD14466a	0	570.40256343186	700.266544598483	350.632749149882	254.733193826838	0	804.157729531781	402.078864765891	449.029688726131	0	0	0	0	0	287.698665969134
PD14469a	0	617.741757659281	1524.56461359059	0	1054.61995123503	1608.7338068483	1659.33552422347	0	1907.33404007209	0	0	0	0	0	1079.67030637124
PD14470a	0	126.276517922458	519.136795903438	0	0	0	263.076079005121	130.786393562546	241.027798098025	0	0	0	0	0	89.696415508412
PD14474a	0	492.073726960325	780.202436738519	0	0	326.211808809747	612.837238363012	0	538.675413933146	0	0	0	0	0	457.999375195251
PD17976a	0	0	798.521407144805	0	0	162.309244614126	276.025906735751	188.358876465776	293.559312789746	0	0	0	0	0	118.225252249796
PD17982a	0	0	494.472468916519	0	0	0	410.062522202487	0	0	0	0	0	0	0	501.465008880994
PD17986a	0	1230.27732769755	283.833274627216	0	0	1083.3636256898	583.657156275684	0	410.259011388987	0	0	0	0	0	664.609604320763
PD17996a	0	324.804413239719	826.502306920762	0	0	0	458.22407221665	0	290.32517552658	0	0	0	0	0	591.144032096289
PD18006a	0	187.946492659054	340.995758564437	0	0	0	413.781402936379	133.606525285481	248.268841761827	0	0	0	0	0	203.400978792822
PD18007a	0	2142.47295015323	655.450622302833	0	0	2180.99943711302	1319.9074363625	0	685.971605478767	0	0	0	0	0	1015.19794858965
PD18008a	0	3525.47118088097	0	0	612.516213683224	1482.24920337395	924.779381443299	2694.77108716026	0	0	0	0	0	0	1439.2129334583
PD18010a	294.323343414902	0	813.393593621116	0	0	701.770965081111	679.246219411603	0	577.634588946934	0	0	0	0	0	574.631289524334
PD18111a	0	0	454	0	0	146	601.5	0	0	0	0	0	0	0	372.5
PD18170a	0	0	841.457095709571	508.589521452145	408.67904290429	425.247112211221	682.303217821782	0	403.156353135314	0	0	0	0	0	381.567656765677
PD18175a	0	0	750.923076923077	0	0	0	1553.91015384615	0	2469.53569230769	0	0	0	0	0	1733.63107692308
PD18178a	0	0	457.333610475993	0	0	199.209727707337	977.57555601746	294.570775306589	0	0	0	0	0	0	473.310330492621
PD18184a	0	440.146076988614	2020.5798931144	535.960188986136	0	443.639299821857	1711.67918828906	929.696305475951	0	0	0	0	0	0	361.299047323982
PD18233a	0	1027.69907735983	401.664064348238	492.313934232316	380.629287911048	667.102909865153	584.466288147622	362.098651525905	0	0	0	0	0	0	318.025786609888
PD18237a	0	6212.15940802057	0	1081.69943247735	1653.24804816104	2254.74680964475	1992.18386479792	1082.69777067068	1079.20358699401	0	0	0	0	0	564.061079233681
PD18758a	0	0	423.721982758621	0	0	164.053879310345	590.79525862069	0	0	0	0	0	0	0	222.428879310344
PD18760a	0	0	657.569566634083	0	0	0	0	357.080808080808	202.329097425872	0	0	0	0	0	320.020527859237
PD18761a	0	153.468606431853	301.420367534456	0	0	0	338.032159264931	0	276.845329249617	0	0	0	0	0	240.233537519143
PD18762a	0	0	311.880505553428	0	0	0	423.837610111069	0	230.411719647645	0	0	0	0	0	338.870164687858
PD18763a	0	180.094998200792	419.550917596258	0	0	0	397.416336811803	0	164.500179920835	0	0	0	0	0	236.437567470312
PD18764a	0	0	320.47806122449	0	0	0	216.159693877551	0	171.523469387755	0	0	0	0	0	274.838775510204
PD18765a	0	223.239939746073	624.170862922315	0	0	300.322788896062	683.234344738541	0	267.287282117495	0	0	0	0	0	227.744781579514
PD18772a	0	134.045414847162	457.568558951965	0	0	0	239.366812227074	0	158.234061135371	0	0	0	0	0	164.785152838428
PD18777a	0	281.417710766617	503.747717137396	0	0	361.035888723721	824.223401996177	0	0	0	0	0	0	0	387.575281376089
PD20341a	0	0	449.211904761905	0	0	0	310.492063492063	120.69126984127	154.745238095238	0	0	0	0	0	226.859523809524
PD20342a	0	411.023872679045	375.677839401977	0	0	0	644.812635640222	0	317.104412828551	0	0	0	0	0	345.381239450205
PD20343a	0	213.321711568938	513.866085578447	0	0	0	300.544374009509	954.963549920761	278.61410459588	0	0	0	0	0	254.690174326465
PD20344a	0	2007.30315110099	590.118071374336	0	609.154138192863	1946.18735763098	949.799544419134	779.476841305999	679.787965072134	0	0	0	0	0	355.172930903565
PD20345a	0	0	133.137823834197	0	0	0	319.330569948187	0	244.252849740933	0	0	0	0	0	269.278756476683
PD20347a	0	268.907244414353	352.689911983751	0	0	244.825998645904	694.342586323629	0	373.259309410968	0	0	0	0	0	288.974949221395
PD20348a	0	295.848837209302	542.887596899225	0	0	311.288759689922	510.513565891473	191.255813953488	300.829457364341	0	0	0	0	0	160.375968992249
PD20400a	0	157.854615632036	424.954647796719	0	0	154.346735284657	563.265358636217	0	0	0	0	0	0	0	257.578642650371
PD20401a	0	459.740814479638	811.573031674208	0	0	356.851221719457	372.912036199095	350.326515837104	0	0	0	0	0	0	421.596380090498
PD20403a	0	0	637.228781284004	0	0	0	355.965723612622	0	320.870511425462	0	0	0	0	0	528.934983677912
PD20404a	0	472.692391813779	774.77394157163	0	0	272.977347289486	873.12607405093	252.9054835182	316.633650992032	0	0	0	0	0	248.891110763943
PD20405a	0	146.765217391304	458.452173913043	0	0	136.678260869565	426.678260869565	0	0	0	0	0	0	0	223.426086956523
PD4075a	0	199.32712305026	456.603986135182	0	0	0	199.826689774697	0	146.872616984402	0	0	0	0	0	150.369584055459
PD6700a2	0	0	1097.77732587697	0	0	0	307.863751906457	217.732587697	0	0	0	1034.98932384342	0	0	329.637010676153
PD6701a2	0	0	998.179322228604	0	0	562.135209649627	1189.57656519242	578.712923607122	573.689373923033	0	0	0	0	0	470.706605399194
PD7239a	191.864310954064	263.813427561837	304.78445229682	260.315901060071	0	0	809.927208480565	0	620.06148409894	0	0	0	0	0	377.233215547703
PD7308a	0	442.025070562842	1709.46430350324	0	0	1356.14494437988	726.685206707621	0	1026.38020919807	0	0	0	0	0	776.300265648347
PD7310a	0	0	611.67069154775	186.204171240395	0	0	598.155872667399	233.255762897914	229.251372118551	0	0	0	0	0	421.462129527991
PD7311a	0	0	635.738372093023	0	0	0	297.345348837209	385.447674418605	185.715697674419	0	0	0	0	0	217.752906976744
PD7314a	0	0	773.66215626364	0	0	0	613.731994762113	0	297.869925796595	0	0	0	0	0	604.735923177652
PD7317a	0	273.301125082727	509.060886829914	194.213986322524	0	249.775204059122	474.022281050077	0	321.854621663358	0	0	0	0	0	246.771894992278
PD7318a	0	0	3089.62101772054	0	0	0	1317.10939769536	0	0	0	16260.2140021303	0	0	0	28.0555824537987
PD7319a	0	0	509.484332793085	0	0	303.565640194489	651.14829821718	0	0	0	0	0	0	0	408.801728795246
PD7454a	0	352.349354884446	1330.04395292783	0	0	338.375159506593	765.586275343825	0	354.345668509854	0	0	0	0	0	379.299588827452
PD7455a	0	0	563.697299975229	0	223.776814466188	252.812732226901	443.548674758484	0	0	0	0	0	0	0	537.164478573198
PD8823a	0	315.22425	470.574	0	0	0	528.893	155.8525	0	0	0	0	0	0	540.45625
PD8826a	0	0	302.235675675676	0	0	0	395.49981981982	270.815135135135	147.626666666667	0	0	0	0	0	267.822702702702
PD9066a	0	0	552.507050041471	1262.94442908488	516.636439037877	0	557.987282278131	0	278.49543820846	0	0	0	0	0	435.429361349181
PD9590a	0	0	224.596076683014	83.4070441373161	91.4462773071779	0	197.46366473473	140.686580472581	197.966116807847	0	0	0	0	0	191.434239857334
PD9596a	0	0	302.894373149062	0	0	149.441263573544	483.427443237907	134.898321816387	240.71076011846	0	0	0	0	0	212.62783810464
